Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Harajuku Lovers Snow Bunnies Music Harajuku Loversfor women,for women,3.35,26,"['sweet', 'white floral', 'floral', 'fruity', 'citrus', 'vanilla', 'musky', 'powdery']",['Honorine Blanc'],"Harajuku Lovers Snow Bunnies MusicbyHarajuku Loversis a Floral Fruity fragrance for women.Harajuku Lovers Snow Bunnies Musicwas launched in 2009. The nose behind this fragrance is Honorine Blanc. Top notes are Clementine and Pear; middle notes are Sweet Pea, Honeysuckle and Jasmine; base notes are Vanilla and Musk.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Snow-Bunnies-Music-16794.html
Harajuku Lovers Sunshine Cuties Baby Harajuku Loversfor women,for women,3.97,90,"['white floral', 'floral', 'sweet', 'citrus', 'musky', 'powdery', 'leather', 'fresh spicy', 'herbal', 'smoky']",['Clement Gavarry'],"Harajuku Lovers Sunshine Cuties BabybyHarajuku Loversis a Floral fragrance for women.Harajuku Lovers Sunshine Cuties Babywas launched in 2009. The nose behind this fragrance is Clement Gavarry. Top notes are Sunflower, Neroli and Mandarin Orange; middle notes are Jasmine, Red Poppy and African Orange Flower; base notes are Musk, Birch and Vetyver.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Sunshine-Cuties-Baby-7416.html
Harajuku Lovers Sunshine Cuties G Harajuku Loversfor women,for women,4.35,155,"['vanilla', 'sweet', 'coconut', 'citrus', 'powdery', 'white floral', 'fruity', 'lactonic', 'tropical']",['Gabriela Chelariu'],"Harajuku Lovers Sunshine Cuties GbyHarajuku Loversis a Floral Fruity fragrance for women.Harajuku Lovers Sunshine Cuties Gwas launched in 2009. The nose behind this fragrance is Gabriela Chelariu. Top notes are Coconut, Mandarin Orange and Bergamot; middle notes are Tiare Flower, Peach, African Orange Flower and Heliotrope; base notes are Vanille, Tonka Bean, Sandalwood and Musk.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Sunshine-Cuties-G-7417.html
Harajuku Lovers Sunshine Cuties Lil's Angel Harajuku Loversfor women,for women,4.24,131,"['sweet', 'citrus', 'vanilla', 'fruity', 'powdery', 'aromatic']",['Carlos Viñals'],"Harajuku Lovers Sunshine Cuties Lil's AngelbyHarajuku Loversis a Citrus Gourmand fragrance for women.Harajuku Lovers Sunshine Cuties Lil's Angelwas launched in 2009. The nose behind this fragrance is Carlos Viñals. Top notes are Amalfi Lemon, Blackberry and Mandarin Orange; middle notes are Orchid, Jasmine and Tincture of Rose; base notes are Sugar, Vanille, Patchouli, Woodsy Notes and Musk.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Sunshine-Cuties-Lil-s-Angel-7414.html
Harajuku Lovers Sunshine Cuties Love Harajuku Loversfor women,for women,4,109,"['floral', 'sweet', 'tropical', 'fruity', 'coconut', 'lactonic', 'powdery', 'fresh']",['Ilias Ermenidis'],"Harajuku Lovers Sunshine Cuties LovebyHarajuku Loversis a Floral Fruity fragrance for women.Harajuku Lovers Sunshine Cuties Lovewas launched in 2009. The nose behind this fragrance is Ilias Ermenidis. Top notes are Passionfruit, Nectarine and Lemon Blossom; middle notes are Frangipani, Osmanthus and Tincture of Rose; base notes are Coconut, Orchid, Sandalwood and Musk.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Sunshine-Cuties-Love-7413.html
Harajuku Lovers Sunshine Cuties Music Harajuku Loversfor women,for women,3.97,73,"['white floral', 'floral', 'fruity', 'musky', 'woody', 'sweet', 'powdery', 'fresh']",['Richard Herpin'],"Harajuku Lovers Sunshine Cuties MusicbyHarajuku Loversis a Floral fragrance for women.Harajuku Lovers Sunshine Cuties Musicwas launched in 2009. The nose behind this fragrance is Richard Herpin. Top notes are Freesia, Pear and Granny Smith apple; middle notes are Orchid, Jasmine and Honeysuckle; base notes are Musk, Woodsy Notes and Cashmere Wood.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Sunshine-Cuties-Music-7415.html
Harajuku Lovers Wicked Style Baby Harajuku Loversfor women,for women,4.18,343,"['floral', 'powdery', 'vanilla', 'sweet', 'fruity', 'woody', 'musky', 'tropical', 'lactonic', 'amber']",['Honorine Blanc'],"Harajuku Lovers Wicked Style BabybyHarajuku Loversis a Floral Fruity fragrance for women.Harajuku Lovers Wicked Style Babywas launched in 2010. The nose behind this fragrance is Honorine Blanc. Top notes are Peach, Red Apple and Freesia; middle notes are Orchid, Frangipani and Jasmine; base notes are Vanille, Sandalwood, Musk and Amber.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Wicked-Style-Baby-10292.html
Harajuku Lovers Wicked Style G Harajuku Loversfor women,for women,3.76,290,"['fruity', 'aquatic', 'fresh', 'ozonic', 'sweet']",['Christelle Laprade'],"Harajuku Lovers Wicked Style GbyHarajuku Loversis a Floral Fruity fragrance for women.Harajuku Lovers Wicked Style Gwas launched in 2010. The nose behind this fragrance is Christelle Laprade. Top notes are Watermelon, Pineapple, Granny Smith apple and Peach; middle notes are Raspberry, Tuberose and Peony; base notes are Water Notes and Musk.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Wicked-Style-G-10291.html
Harajuku Lovers Wicked Style Lil Angel Harajuku Loversfor women,for women,3.82,194,"['citrus', 'floral', 'fruity', 'aquatic', 'Champagne', 'sweet', 'fresh spicy', 'aldehydic', 'rose']",['Celine Barel'],"Harajuku Lovers Wicked Style Lil AngelbyHarajuku Loversis a Floral Fruity fragrance for women.Harajuku Lovers Wicked Style Lil Angelwas launched in 2010. The nose behind this fragrance is Celine Barel. Top notes are Champagne, Pomelo, Plum and Bergamot; middle notes are Lotus, Water Lily and Rose; base notes are Musk, Amber and Woodsy Notes.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Wicked-Style-Lil-Angel-10290.html
Harajuku Lovers Wicked Style Love Harajuku Loversfor women,for women,4.03,327,"['sweet', 'fruity', 'powdery', 'violet', 'floral', 'fresh', 'tropical', 'woody', 'aquatic']",['Maurice Roucel'],"Harajuku Lovers Wicked Style LovebyHarajuku Loversis a Floral Fruity fragrance for women.Harajuku Lovers Wicked Style Lovewas launched in 2010. The nose behind this fragrance is Maurice Roucel. Top notes are Nectarine, Mangosteen and Pear; middle notes are Violet, African Orange Flower, Lotus and Osmanthus; base notes are Praline, Musk, Sandalwood, Woodsy Notes and Patchouli.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Wicked-Style-Love-10288.html
Harajuku Lovers Wicked Style Music Harajuku Loversfor women,for women,4.07,198,"['fruity', 'floral', 'sweet', 'white floral', 'fresh', 'musky', 'woody', 'powdery']",['Adriana Medina-Baez'],"Harajuku Lovers Wicked Style MusicbyHarajuku Loversis a Floral fragrance for women.Harajuku Lovers Wicked Style Musicwas launched in 2010. The nose behind this fragrance is Adriana Medina-Baez. Top notes are Red Apple, Fruity Notes and Bergamot; middle notes are Fuchsia, Peony, Gardenia and Jasmine; base notes are Musk, Virginia Cedar and Amber.",https://www.fragrantica.com/perfume/Harajuku-Lovers/Harajuku-Lovers-Wicked-Style-Music-10289.html
Black Princess Haute Fragrance Company HFCfor women,for women,3.61,139,"['warm spicy', 'yellow floral', 'aromatic', 'rose', 'floral', 'woody', 'sweet', 'fresh', 'violet', 'powdery']",['Vincent Ricord'],"Black PrincessbyHaute Fragrance Company HFCis a Floral fragrance for women.Black Princesswas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Ylang-Ylang, Neroli and Violet; middle notes are Rose, Cardamom and Ginger; base notes are Mate, Ambergris and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Black-Princess-46081.html
Chic Blossom Haute Fragrance Company HFCfor women,for women,3.01,85,"['white floral', 'musky', 'amber', 'powdery', 'citrus', 'floral']",['Vincent Ricord'],"Chic BlossombyHaute Fragrance Company HFCis a fragrance for women.Chic Blossomwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Indian Jasmine, Italian Lemon and Italian Mandarin; middle notes are Jasmine Sambac and Amber; base notes are Musk, Benzoin and Tobacco.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Chic-Blossom-46042.html
Delicious Kisses Haute Fragrance Company HFCfor women,for women,3.2,139,"['woody', 'powdery', 'fruity', 'violet', 'patchouli', 'sweet', 'rose', 'floral', 'iris', 'earthy']",['Vincent Ricord'],"Delicious KissesbyHaute Fragrance Company HFCis a Floral fragrance for women.Delicious Kisseswas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Raspberry, Violet and Bulgarian Rose; middle notes are Papyrus, Iris and Sandalwood; base notes are Patchouli, Cedar, Ambrette (Musk Mallow) and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Delicious-Kisses-46084.html
Lady in Red Haute Fragrance Company HFCfor women,for women,3.83,113,"['rose', 'musky', 'powdery', 'iris', 'soft spicy', 'floral', 'woody', 'violet', 'earthy', 'sweet']",['Vincent Ricord'],"Lady in RedbyHaute Fragrance Company HFCis a Amber Floral fragrance for women.Lady in Redwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Rose Water, Rose and Neroli; middle notes are Pink Pepper, Iris and Cardamom; base notes are Musk, Guaiac Wood and Ambergris.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Lady-in-Red-46080.html
Party on the Moon Haute Fragrance Company HFCfor women,for women,3.52,116,"['citrus', 'green', 'woody', 'musky', 'powdery', 'ozonic', 'fresh spicy', 'white floral', 'aquatic', 'fresh']",['Vincent Ricord'],"Party on the MoonbyHaute Fragrance Company HFCis a fragrance for women.Party on the Moonwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Calabrian bergamot, Calabrian Mandarin and Violet Leaf; middle notes are Black Tea, Jasmine and Cedar; base notes are Musk, Sandalwood and Amber.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Party-on-the-Moon-46041.html
Shade of Chocolate Haute Fragrance Company HFCfor women,for women,3.79,183,"['warm spicy', 'cacao', 'patchouli', 'woody', 'sweet', 'coffee', 'vanilla', 'balsamic', 'earthy', 'soft spicy']",['Vincent Ricord'],"Shade of ChocolatebyHaute Fragrance Company HFCis a Amber Vanilla fragrance for women.Shade of Chocolatewas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Cacao, Pink Pepper and Bergamot; middle notes are Coffee, Black Tea and Jasmine; base notes are Patchouli, Tonka Bean and Sandalwood.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Shade-of-Chocolate-46083.html
Sweet & Spoiled Haute Fragrance Company HFCfor women,for women,3.13,148,"['vanilla', 'warm spicy', 'amber', 'aromatic', 'herbal', 'floral', 'rum', 'fruity', 'woody', 'balsamic']",['Vincent Ricord'],"Sweet & SpoiledbyHaute Fragrance Company HFCis a Amber fragrance for women.Sweet & Spoiledwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Artemisia and Rum; middle notes are Crithmum, Osmanthus and Labdanum; base notes are Madagascar Vanilla, Benzoin and Patchouli.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Sweet-Spoiled-46079.html
Voodoo Chic Haute Fragrance Company HFCfor women,for women,3.84,144,"['amber', 'warm spicy', 'balsamic', 'patchouli', 'woody']",['Vincent Ricord'],"Voodoo ChicbyHaute Fragrance Company HFCis a Chypre fragrance for women.Voodoo Chicwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Black Tea and Calabrian bergamot; middle notes are Myrrh, Incense and Cashmere Musk; base notes are Patchouli, Amber and Benzoin.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Voodoo-Chic-46085.html
Wear Love Everywhere Haute Fragrance Company HFCfor women,for women,3.93,396,"['rose', 'powdery', 'vanilla', 'floral', 'musky', 'sweet', 'woody', 'soft spicy', 'violet', 'amber']",['Vincent Ricord'],"Wear Love EverywherebyHaute Fragrance Company HFCis a Floral fragrance for women.Wear Love Everywherewas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Rose, Pink Pepper and Red Berries; middle notes are Rose, Magnolia, Rose Geranium, Violet and Iris; base notes are Madagascar Vanilla, White Musk, Sandalwood, Amber and Labdanum.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Wear-Love-Everywhere-46082.html
Closed Gate Haute Fragrance Company HFCfor women,for women,3.66,173,"['amber', 'fresh spicy', 'woody', 'vanilla', 'green', 'powdery', 'musky', 'warm spicy', 'balsamic', 'citrus']",['Benoît Bergia'],"Closed GatebyHaute Fragrance Company HFCis a Amber Woody fragrance for women.Closed Gatewas launched in 2018. The nose behind this fragrance is Benoît Bergia. Top notes are Labdanum and Sichuan Pepper; middle notes are Green Notes, Sandalwood and Black Pepper; base notes are Labdanum, Vanilla and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Closed-Gate-52791.html
Devil's Intrigue Haute Fragrance Company HFCfor women,for women,4.1,835,"['woody', 'powdery', 'floral', 'vanilla', 'fruity', 'white floral', 'green', 'musky', 'sweet', 'soft spicy']",['Benoît Bergia'],"Devil's IntriguebyHaute Fragrance Company HFCis a Floral Woody Musk fragrance for women.Devil's Intriguewas launched in 2018. The nose behind this fragrance is Benoît Bergia. Top notes are Osmanthus and White Tea; middle notes are Sandalwood and Orange Blossom; base notes are Vanilla, Cashmeran and Woody Notes.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Devil-s-Intrigue-52792.html
I Wanna Be Loved By You Haute Fragrance Company HFCfor women and men,for women and men,3.43,58,"['fruity', 'woody', 'amber', 'aromatic', 'rose']",['Benoît Bergia'],"I Wanna Be Loved By YoubyHaute Fragrance Company HFCis a Amber Floral fragrance for women and men. This is a new fragrance.I Wanna Be Loved By Youwas launched in 2024. The nose behind this fragrance is Benoît Bergia. Top notes are Wild Berries, Sake and Plum; middle notes are Amber, Apple and Rose; base notes are Osmanthus, Oud and Vetiver.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/I-Wanna-Be-Loved-By-You-91706.html
Indian Venus Haute Fragrance Company HFCfor women,for women,4.09,384,"['woody', 'sweet', 'white floral', 'musky', 'powdery', 'amber', 'animalic']",['Benoît Bergia'],"Indian VenusbyHaute Fragrance Company HFCis a Floral Woody Musk fragrance for women.Indian Venuswas launched in 2018. The nose behind this fragrance is Benoît Bergia. Top notes are Woody Notes, Orange Blossom and Labdanum; middle notes are White Sandalwood, White Flowers and Cedar; base notes are Brown sugar, Woody Notes and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Indian-Venus-52793.html
Red Iceberg Haute Fragrance Company HFCfor women,for women,3.73,153,"['citrus', 'white floral', 'sweet', 'yellow floral', 'woody']",['Benoît Bergia'],"Red IcebergbyHaute Fragrance Company HFCis a Floral Woody Musk fragrance for women.Red Icebergwas launched in 2018. The nose behind this fragrance is Benoît Bergia. Top notes are Tangerine, Bergamot and Mandarin Orange; middle notes are Orange Blossom, Ylang-Ylang and Patchouli; base notes are Amber, Cedar and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Red-Iceberg-52794.html
Sword Dancer Haute Fragrance Company HFCfor men,for men,4.23,321,"['woody', 'aromatic', 'warm spicy', 'rum', 'fresh spicy', 'amber', 'balsamic', 'green', 'conifer', 'fresh']",['Benoît Bergia'],"Sword DancerbyHaute Fragrance Company HFCis a Amber Woody fragrance for men.Sword Dancerwas launched in 2018. The nose behind this fragrance is Benoît Bergia. Top notes are Cardamom and Bergamot; middle notes are Rum, Labdanum and Davana; base notes are Balsam Fir, Sandalwood and Vetiver.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Sword-Dancer-52795.html
Wrap Me in Dreams Haute Fragrance Company HFCfor women,for women,4.16,710,"['sweet', 'cherry', 'powdery', 'vanilla', 'woody', 'fruity', 'rum', 'warm spicy', 'nutty', 'musky']",['Benoît Bergia'],"Wrap Me in DreamsbyHaute Fragrance Company HFCis a Amber Vanilla fragrance for women.Wrap Me in Dreamswas launched in 2020. The nose behind this fragrance is Benoît Bergia. Top notes are Cherry, Rum and Dried Fruits; middle notes are Tonka Bean, Woody Notes and Patchouli; base notes are Powdery Notes, Vanilla, Musk and Peony.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Wrap-Me-in-Dreams-62855.html
Black Orris Haute Fragrance Company HFCfor men,for men,3.93,121,"['powdery', 'iris', 'woody', 'amber', 'warm spicy', 'violet', 'fresh spicy', 'musky', 'earthy', 'balsamic']",['Vincent Ricord'],"Black OrrisbyHaute Fragrance Company HFCis a fragrance for men.Black Orriswas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Lavender, Bergamot and Lemon; middle notes are Iris, Spicy Notes and Black Pepper; base notes are Sandalwood, Labdanum, Ambergris and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Black-Orris-46087.html
Dry Wood Haute Fragrance Company HFCfor men,for men,3.49,79,"['amber', 'woody', 'aromatic', 'fresh spicy', 'warm spicy', 'earthy', 'musky', 'patchouli', 'balsamic', 'citrus']",['Vincent Ricord'],"Dry WoodbyHaute Fragrance Company HFCis a Woody fragrance for men.Dry Woodwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Sage, Calabrian bergamot and Black Pepper; middle notes are Labdanum, Incense and Musk; base notes are Crystal Amber, Vetiver and Patchouli.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Dry-Wood-46086.html
Lover Man Haute Fragrance Company HFCfor men,for men,3.62,101,"['warm spicy', 'woody', 'amber', 'cacao', 'citrus', 'oud', 'fresh spicy', 'aromatic', 'balsamic', 'sweet']",['Vincent Ricord'],"Lover ManbyHaute Fragrance Company HFCis a Amber Spicy fragrance for men.Lover Manwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are Myrrh, Calabrian bergamot and Saffron; middle notes are Cacao Pod, Spicy Notes and Moroccan Cedar; base notes are Guaiac Wood, Agarwood (Oud) and Cashmere Wood.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Lover-Man-46088.html
Or Noir Haute Fragrance Company HFCfor men,for men,4.28,166,"['warm spicy', 'aromatic', 'citrus', 'woody', 'balsamic', 'powdery', 'leather', 'conifer', 'musky', 'fresh spicy']",['Vincent Ricord'],"Or NoirbyHaute Fragrance Company HFCis a Amber fragrance for men.Or Noirwas launched in 2017. The nose behind this fragrance is Vincent Ricord. Top notes are elemi, Cardamom and Italian Lemon; middle notes are Orange, Spicy Notes and Sandalwood; base notes are Leather, Cedar and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Or-Noir-46089.html
Private Code Haute Fragrance Company HFCfor women and men,for women and men,4.15,149,"['sweet', 'fruity', 'amber', 'cherry', 'oud', 'warm spicy', 'smoky', 'balsamic', 'powdery', 'leather']",['Vincent Ricord'],"Private CodebyHaute Fragrance Company HFCis a Amber Vanilla fragrance for women and men. This is a new fragrance.Private Codewas launched in 2022. The nose behind this fragrance is Vincent Ricord. Top notes are Plum, Sour Cherry, Osmanthus and Olibanum; middle notes are Dates, Leather, Orris Root and Rose; base notes are Agarwood (Oud), Incense, Tolu Balsam, Benzoin and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Private-Code-76535.html
Royal Power Haute Fragrance Company HFCfor men,for men,4,46,"['tobacco', 'soft spicy', 'sweet', 'woody', 'musky', 'warm spicy', 'leather', 'green', 'powdery', 'aromatic']",['Celine Ripert'],"Royal PowerbyHaute Fragrance Company HFCis a Woody Aromatic fragrance for men. This is a new fragrance.Royal Powerwas launched in 2022. The nose behind this fragrance is Celine Ripert. Top notes are Pink Pepper, Cardamom and Lemon; middle notes are Tobacco, Black Tea and White Woods; base notes are Balsamic Notes, Leather, Sandalwood and Musk.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Royal-Power-75243.html
Beautiful & Wild Haute Fragrance Company HFCfor women,for women,3.52,131,"['rose', 'warm spicy', 'woody', 'fresh spicy', 'aromatic', 'floral', 'patchouli', 'fruity', 'powdery', 'herbal']",['Vincent Ricord'],"Beautiful & WildbyHaute Fragrance Company HFCis a Floral Woody Musk fragrance for women.Beautiful & Wildwas launched in 2018. The nose behind this fragrance is Vincent Ricord. Top notes are Rose, Geranium and Litchi; middle notes are Woody Notes, Spices and Freesia; base notes are Patchouli, Tolu Balsam and Orris.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Beautiful-Wild-55767.html
Dancing Queen Haute Fragrance Company HFCfor women,for women,3.71,190,"['floral', 'fruity', 'rose', 'fresh', 'musky', 'sweet', 'animalic', 'aquatic', 'soft spicy']",['Vincent Ricord'],"Dancing QueenbyHaute Fragrance Company HFCis a Amber Floral fragrance for women.Dancing Queenwas launched in 2021. The nose behind this fragrance is Vincent Ricord. Top notes are Black Currant, Pear and Rose; middle notes are Peony, Rose and Jasmine; base notes are Musk, Ambergris and Agarwood (Oud).",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Dancing-Queen-70334.html
Diamond in the Sky Haute Fragrance Company HFCfor women,for women,3.99,371,"['woody', 'amber', 'caramel', 'warm spicy', 'sweet', 'vanilla', 'powdery', 'balsamic', 'fruity', 'metallic']",['Benoît Bergia'],"Diamond in the SkybyHaute Fragrance Company HFCis a Amber fragrance for women.Diamond in the Skywas launched in 2019. The nose behind this fragrance is Benoît Bergia. Top notes are Caramel, Saffron and Wild Berries; middle notes are Cashmere Wood and White Woods; base notes are Vanilla, Tolu Balsam, Amber and Moss.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Diamond-in-the-Sky-57561.html
Fly To Miracle Haute Fragrance Company HFCfor women,for women,3.71,140,"['sweet', 'vanilla', 'musky', 'soft spicy', 'citrus', 'white floral', 'woody', 'fruity', 'powdery', 'amber']",['Vincent Ricord'],"Fly To MiraclebyHaute Fragrance Company HFCis a Amber Floral fragrance for women. This is a new fragrance.Fly To Miraclewas launched in 2023. The nose behind this fragrance is Vincent Ricord. Top notes are Pink Pepper, Pomelo, Lysylang and Mandarin Orange; middle notes are White Currant, Jasmine and Musk; base notes are Vanilla, Cashmere Wood, Musk, Patchouli and Ambergris.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Fly-To-Miracle-82720.html
Proposal Haute Fragrance Company HFCfor women,for women,3.61,186,"['powdery', 'fruity', 'almond', 'vanilla', 'musky', 'woody', 'floral', 'sweet', 'iris', 'nutty']",['Vincent Ricord'],"ProposalbyHaute Fragrance Company HFCis a Floral Woody Musk fragrance for women.Proposalwas launched in 2018. The nose behind this fragrance is Vincent Ricord. Top notes are Sweet Almond, Litchi, Black Currant and Bergamot; middle notes are Heliotrope, Black Tea, Dried Fruits, Jasmine Sambac and Italian Jasmine; base notes are White Musk, Iris, Tonka Bean, Teak Wood, Vanilla and Patchouli.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Proposal-50181.html
SunMusk Haute Fragrance Company HFCfor women and men,for women and men,4.1,29,"['musky', 'woody', 'powdery', 'amber', 'animalic', 'citrus']",['Raphael Haury'],"SunMuskbyHaute Fragrance Company HFCis a Floral Woody Musk fragrance for women and men. This is a new fragrance.SunMuskwas launched in 2024. The nose behind this fragrance is Raphael Haury. Top notes are Plum Tree, Bergamot and Pink Pepper; middle notes are White Dahlia and Neroli; base notes are White Musk, Ambergris, Ash and Woody Notes.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/SunMusk-94732.html
Divine Blossom Haute Fragrance Company HFCfor women and men,for women and men,3.37,134,"['sweet', 'citrus', 'vanilla', 'fruity', 'musky', 'powdery', 'white floral', 'amber', 'woody', 'warm spicy']",['Benoît Bergia'],"Divine BlossombyHaute Fragrance Company HFCis a Amber Woody fragrance for women and men.Divine Blossomwas launched in 2021. The nose behind this fragrance is Benoît Bergia. Top notes are Exotic Fruits, Orange and Almond Tree; middle notes are Orange Blossom, Tonka Bean and Blue Lotus; base notes are Musk, Vanilla, Amber, Agarwood (Oud), Sandalwood and Cacao.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Divine-Blossom-70785.html
Golden Fever Haute Fragrance Company HFCfor women and men,for women and men,3.5,86,"['green', 'yellow floral', 'powdery', 'patchouli', 'aromatic', 'balsamic', 'sweet', 'woody', 'warm spicy', 'white floral']",['Celine Ripert'],"Golden FeverbyHaute Fragrance Company HFCis a Chypre Floral fragrance for women and men.Golden Feverwas launched in 2021. The nose behind this fragrance is Celine Ripert. Top notes are Galbanum, Ylang-Ylang and Black Pepper; middle notes are Narcissus, Jasmine and Turkish Rose; base notes are Patchouli, Powdery Notes, Brown sugar, Musk and Agarwood (Oud).",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Golden-Fever-70786.html
Great Way Haute Fragrance Company HFCfor women and men,for women and men,3.69,80,"['warm spicy', 'cannabis', 'aromatic', 'herbal', 'sweet', 'fresh spicy', 'green', 'citrus', 'smoky', 'oud']",['Benoît Bergia'],"Great WaybyHaute Fragrance Company HFCis a Amber Woody fragrance for women and men. This is a new fragrance.Great Waywas launched in 2023. The nose behind this fragrance is Benoît Bergia. Top notes are Ginger, Cardamom, Sichuan Pepper and Saffron; middle notes are cannabis, Dates, Magnolia and Ambergris; base notes are Agarwood (Oud) and Sandalwood.",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Great-Way-87087.html
Nirvanesque Haute Fragrance Company HFCfor women and men,for women and men,3.88,136,"['amber', 'vanilla', 'warm spicy', 'sweet', 'leather', 'rum', 'woody', 'balsamic', 'powdery', 'musky']",['Vincent Ricord'],"NirvanesquebyHaute Fragrance Company HFCis a Amber Vanilla fragrance for women and men. This is a new fragrance.Nirvanesquewas launched in 2022. The nose behind this fragrance is Vincent Ricord. Top notes are Rum, Myrrh, Labdanum and Davana; middle notes are Leather, Cashmeran and Olibanum; base notes are Vanilla, Tonka Bean, Benzoin, Musk and Agarwood (Oud).",https://www.fragrantica.com/perfume/Haute-Fragrance-Company-HFC/Nirvanesque-77134.html
Khus HeavenDuftfor women and men,for women and men,N/A,N/A,"['woody', 'earthy', 'warm spicy', 'fresh spicy', 'patchouli', 'aromatic', 'powdery']",['Tausif Shaikh'],"KhusbyHeavenDuftis a Woody fragrance for women and men.Khuswas launched in 2021. The nose behind this fragrance is Tausif Shaikh. Top notes are Lemon, Lime and Bergamot; middle notes are Rose, Geranium, Cedar, Black Pepper, Nutmeg, Labdanum, Guaiac Wood and Clary Sage; base notes are Vetiver, Patchouli, Sandalwood, Vanilla and Oakmoss.",https://www.fragrantica.com/perfume/HeavenDuft/Khus-68963.html
Radiant HeavenDuftfor men,for men,N/A,N/A,"['aromatic', 'citrus', 'woody', 'amber', 'fresh spicy', 'green', 'musky', 'herbal', 'vanilla', 'fresh']",['Tausif Shaikh'],"RadiantbyHeavenDuftis a Aromatic Fougere fragrance for men.Radiantwas launched in 2021. The nose behind this fragrance is Tausif Shaikh. Top notes are Lemon, Bergamot, Grapefruit, Lime, Thyme, Artemisia and Musk; middle notes are Lily-of-the-Valley, Apple and Rose; base notes are Galbanum, Pink Pepper, Cypriol Oil or Nagarmotha, Vetiver, Cedar, Juniper Berries, Benzoin, Vanilla, Labdanum, Leather, Ambergris and Musk.",https://www.fragrantica.com/perfume/HeavenDuft/Radiant-68964.html
