Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
My Givenchy Dream Givenchyfor women,for women,3.85,318,"['fruity', 'woody', 'sweet', 'white floral', 'citrus', 'floral', 'rose', 'patchouli', 'warm spicy', 'fresh']",['Mark Buxton'],"My Givenchy DreambyGivenchyis a Floral Fruity fragrance for women.My Givenchy Dreamwas launched in 2008. The nose behind this fragrance is Mark Buxton. Top notes are Clementine, Black Currant and Persimmon; middle notes are Lily-of-the-Valley, Rose and Jasmine; base notes are Sandalwood, Patchouli and Amber.",https://www.fragrantica.com/perfume/Givenchy/My-Givenchy-Dream-2090.html
Only Givenchy Givenchyfor women,for women,3.90,257,"['green', 'floral', 'citrus', 'white floral', 'musky', 'powdery', 'woody']","['Christophe Raynaud', 'Mark Buxton']","Only GivenchybyGivenchyis a Floral Woody Musk fragrance for women.Only Givenchywas launched in 2003. Only Givenchy was created by Mark Buxton and Christophe Raynaud. Top notes are Green Notes and Mandarin Orange; middle notes are Exotic floral notes and Jasmine; base notes are Green Notes, Musk and Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Only-Givenchy-853.html
So Givenchy Givenchyfor women,for women,4.10,136,"['floral', 'fruity', 'ozonic', 'aquatic', 'fresh', 'woody', 'rose', 'musky', 'sweet', 'green']","['Christophe Raynaud', 'Mark Buxton']","So GivenchybyGivenchyis a Floral fragrance for women.So Givenchywas launched in 2004. So Givenchy was created by Christophe Raynaud and Mark Buxton. Top notes are Cucumber and Raspberry; middle notes are Magnolia, Peony and Black Currant; base notes are Musk, Cedar and Amber.",https://www.fragrantica.com/perfume/Givenchy/So-Givenchy-2064.html
Songe Précieux Givenchyfor women,for women,4.05,64,"['floral', 'fresh', 'citrus', 'woody', 'fruity', 'tropical', 'rose', 'musky', 'powdery', 'white floral']",[],"Songe PrécieuxbyGivenchyis a Floral Fruity fragrance for women.Songe Précieuxwas launched in 2017. Top notes are Guava, Pink Grapefruit and Pink Pepper; middle notes are Pink Peony, Water Lily and Jasmine; base notes are White Musk, Cedar and Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Songe-Precieux-43397.html
Amarige Givenchyfor women,for women,3.89,"8,324","['white floral', 'sweet', 'yellow floral', 'woody', 'powdery', 'floral', 'fruity', 'tuberose', 'animalic', 'green']",['Dominique Ropion'],"AmarigebyGivenchyis a Floral fragrance for women.Amarigewas launched in 1991. The nose behind this fragrance is Dominique Ropion. Top notes are Orange Blossom, Peach, Plum, Neroli, Brazilian Rosewood, Mandarin Orange and Violet; middle notes are Tuberose, Mimosa, Gardenia, Ylang-Ylang, Jasmine, Black locust, Carnation, Red Berries, Black Currant, Rose, Cassia and Orchid; base notes are Sandalwood, Amber, Woody Notes, Vanilla, Musk, Tonka Bean and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Amarige-3.html
Amarige D'Amour Givenchyfor women,for women,3.85,292,"['fruity', 'floral', 'rose', 'green', 'woody', 'aromatic', 'soft spicy', 'white floral', 'yellow floral', 'powdery']","['Bertrand Duchaufour', 'Emilie Bevierre-Coppermann']","Amarige D'AmourbyGivenchyis a Chypre Floral fragrance for women.Amarige D'Amourwas launched in 2003. Amarige D'Amour was created by Bertrand Duchaufour and Emilie Bevierre-Coppermann. Top notes are Cassia, Black Currant and Sweet Pea; middle notes are Rose Hip, White Mimosa, Rose, Lily-of-the-Valley and Jasmine; base notes are Sandalwood and Ambergris.",https://www.fragrantica.com/perfume/Givenchy/Amarige-D-Amour-758.html
Amarige Mariage Givenchyfor women,for women,4.07,"2,026","['warm spicy', 'citrus', 'woody', 'cinnamon', 'amber', 'patchouli', 'floral', 'balsamic', 'white floral', 'powdery']",[],"Amarige MariagebyGivenchyis a Floral fragrance for women.Amarige Mariagewas launched in 2006. Top notes are Bitter Orange and Bergamot; middle notes are Cinnamon, Jasmine and Magnolia; base notes are Benzoin, Sandalwood and Patchouli.",https://www.fragrantica.com/perfume/Givenchy/Amarige-Mariage-757.html
Amarige Mimosa de Grasse Millesime Givenchyfor women,for women,4.24,172,"['sweet', 'white floral', 'yellow floral', 'fruity', 'powdery', 'ozonic', 'aquatic', 'vanilla', 'floral', 'green']",[],"Amarige Mimosa de Grasse MillesimebyGivenchyis a Floral fragrance for women.Amarige Mimosa de Grasse Millesimewas launched in 2005. Top notes are Violet Leaf, Neroli, Brazilian Rosewood and Lemon; middle notes are Mimosa, Gardenia, Plum, Melon and Peach; base notes are Vanilla, Tonka Bean and Cashmere Wood.",https://www.fragrantica.com/perfume/Givenchy/Amarige-Mimosa-de-Grasse-Millesime-759.html
Extravagance d'Amarige Givenchyfor women,for women,4.21,"1,280","['aromatic', 'sweet', 'balsamic', 'green', 'floral', 'fresh spicy', 'citrus', 'herbal', 'white floral', 'woody']",['Michel Girard'],"Extravagance d'AmarigebyGivenchyis a Floral Green fragrance for women.Extravagance d'Amarigewas launched in 1998. The nose behind this fragrance is Michel Girard. Top notes are Tagetes, Marigold, Nettle, Green Mandarin, Violet Leaf and Pink Pepper; middle notes are Orange Blossom, Strawberry, Wisteria and Jasmine; base notes are Strawberry, Cedar, Iris, Sandalwood and Amber.",https://www.fragrantica.com/perfume/Givenchy/Extravagance-d-Amarige-1967.html
Fleur d'Interdit Givenchyfor women,for women,4.07,708,"['floral', 'green', 'ozonic', 'fruity', 'aquatic', 'powdery', 'fresh', 'sweet', 'white floral', 'rose']",['Daniel Moliere'],"Fleur d'InterditbyGivenchyis a Floral Green fragrance for women.Fleur d'Interditwas launched in 1994. The nose behind this fragrance is Daniel Moliere. Top notes are Melon, Green Notes, Watermelon, Hiacynth, Peach, Freesia, Raspberry, Strawberry and Bergamot; middle notes are Cyclamen, Lilac, Rose, Lily-of-the-Valley, Orchid, Violet, Jasmine, Gardenia and Violet Leaf; base notes are Oakmoss, Iris, Musk, Heliotrope, Vanilla, Orris, Sandalwood and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Fleur-d-Interdit-1961.html
Jardin d'Interdit Givenchyfor women,for women,4.06,270,"['fruity', 'rose', 'floral', 'sweet', 'fresh']",[],"Jardin d'InterditbyGivenchyis a Floral Fruity fragrance for women.Jardin d'Interditwas launched in 2006. Top notes are Kiwi, Cranberry and Pear; middle notes are Rose Hip, Peach Blossom, Rose and Red Berries; base notes are Sandalwood, Orchid and Heliotrope.",https://www.fragrantica.com/perfume/Givenchy/Jardin-d-Interdit-856.html
Jardin d'Interdit Dancing with Butterflies Givenchyfor women,for women,3.91,23,"['floral', 'fresh', 'rose', 'powdery', 'amber', 'sweet', 'woody', 'fruity']",[],"Jardin d'Interdit Dancing with ButterfliesbyGivenchyis a Floral fragrance for women.Jardin d'Interdit Dancing with Butterflieswas launched in 2008. Top note is Nectarine; middle notes are Peony and Rose; base notes are Amber, Orchid and Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Jardin-d-Interdit-Dancing-with-Butterflies-3851.html
Jardin d'Interdit My Lovely Butterfly Givenchyfor women,for women,3.94,17,"['fruity', 'fresh', 'floral', 'sweet', 'woody']",[],"Jardin d'Interdit My Lovely ButterflybyGivenchyis a Floral Fruity fragrance for women.Jardin d'Interdit My Lovely Butterflywas launched in 2008. Top notes are Cranberry, Kiwi and Pear; middle notes are Red Berries, Peach Blossom and Rose; base note is Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Jardin-d-Interdit-My-Lovely-Butterfly-4692.html
Jardin d'Interdit Sweet Swing Givenchyfor women,for women,4.39,18,"['fresh', 'floral', 'fruity', 'rose', 'musky', 'sweet', 'powdery', 'aquatic', 'tropical', 'woody']",[],"Jardin d'Interdit Sweet SwingbyGivenchyis a Floral Fruity fragrance for women.Jardin d'Interdit Sweet Swingwas launched in 2009. Top notes are Pear, Litchi and Ivy; middle notes are Peony, Rose and Lemon Blossom; base notes are Musk, Orchid and Brazilian Rosewood.",https://www.fragrantica.com/perfume/Givenchy/Jardin-d-Interdit-Sweet-Swing-5531.html
Pi Givenchyfor men,for men,4.15,"7,722","['vanilla', 'amber', 'sweet', 'almond', 'aromatic', 'nutty', 'fruity', 'warm spicy', 'fresh spicy', 'powdery']",['Alberto Morillas'],"PibyGivenchyis a Amber Woody fragrance for men.Piwas launched in 1998. The nose behind this fragrance is Alberto Morillas. Top notes are Mandarin Orange, Tarragon, Rosemary and Basil; middle notes are Anise, Neroli, Geranium and Lily-of-the-Valley; base notes are Vanilla, Almond, Tonka Bean, Benzoin and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Pi-39.html
Pi Air Givenchyfor men,for men,4.18,134,"['amber', 'warm spicy', 'aromatic', 'floral', 'fresh spicy', 'woody', 'lavender', 'citrus', 'musky', 'white floral']",[],"Pi AirbyGivenchyis a Woody Aromatic fragrance for men.Pi Airwas launched in 2017. Top notes are Neroli and Ginger; middle notes are Lavender, Floral Notes and Rosemary; base notes are Benzoin, Musk and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Pi-Air-43994.html
Pi Extreme Givenchyfor men,for men,4.33,193,"['amber', 'leather', 'woody', 'warm spicy', 'animalic', 'vanilla', 'smoky', 'balsamic']",[],Pi ExtremebyGivenchyis a Amber Woody fragrance for men.Pi Extremewas launched in 2015.,https://www.fragrantica.com/perfume/Givenchy/Pi-Extreme-32026.html
Pi Fraiche Givenchyfor men,for men,4.38,202,"['amber', 'citrus', 'woody', 'aromatic', 'warm spicy', 'white floral', 'powdery', 'balsamic', 'vanilla']",['Alberto Morillas'],"Pi FraichebyGivenchyis a Woody Aromatic fragrance for men.Pi Fraichewas launched in 2001. The nose behind this fragrance is Alberto Morillas. Top notes are Bergamot, Sage, Grapefruit, Lemon and Tangerine; middle notes are Jasmine, Pine needles and Woody Notes; base notes are Benzoin, Amber and Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Pi-Fraiche-2946.html
Pi Leather Jacket Givenchyfor men,for men,4.00,21,"['woody', 'aromatic', 'citrus', 'fresh spicy', 'amber', 'conifer', 'green']",[],Pi Leather JacketbyGivenchyis a Amber Woody fragrance for men.Pi Leather Jacketwas launched in 2006.,https://www.fragrantica.com/perfume/Givenchy/Pi-Leather-Jacket-2983.html
Pi Metallic Collector Givenchyfor men,for men,4.12,8,"['amber', 'aromatic', 'green', 'fresh spicy', 'warm spicy', 'woody', 'balsamic']",[],Pi Metallic CollectorbyGivenchyis a Amber Woody fragrance for men.Pi Metallic Collectorwas launched in 2004.,https://www.fragrantica.com/perfume/Givenchy/Pi-Metallic-Collector-2984.html
Pi Neo Givenchyfor men,for men,3.83,"1,034","['citrus', 'woody', 'aromatic', 'fresh spicy', 'patchouli', 'herbal', 'warm spicy']","['Antoine Lie', 'Francoise Donche']","Pi NeobyGivenchyis a Woody fragrance for men.Pi Neowas launched in 2008. Pi Neo was created by Francoise Donche and Antoine Lie. Top notes are Mandarin Orange, Bergamot, Anise and Toscanol; middle notes are Cedar, Myrtle and Safraleine; base notes are Patchouli, Vanillin and Cosmone.",https://www.fragrantica.com/perfume/Givenchy/Pi-Neo-1741.html
Pi Neo 2010 Givenchyfor men,for men,3.77,90,"['woody', 'citrus', 'vanilla', 'powdery', 'amber', 'leather', 'patchouli', 'animalic', 'balsamic', 'sweet']",[],"Pi Neo 2010byGivenchyis a Woody fragrance for men.Pi Neo 2010was launched in 2010. Top notes are Mandarin Orange and Bergamot; middle notes are Virginia Cedar and Patchouli; base notes are Vanille, Amber and Leather.",https://www.fragrantica.com/perfume/Givenchy/Pi-Neo-2010-8217.html
Pi Neo Tropical Paradise Givenchyfor men,for men,4.05,155,"['green', 'citrus', 'aromatic', 'woody', 'marine', 'fresh', 'fresh spicy', 'salty']",[],"Pi Neo Tropical ParadisebyGivenchyis a Aromatic Aquatic fragrance for men.Pi Neo Tropical Paradisewas launched in 2011. Top notes are Bergamot and Grapefruit; middle notes are Palm Leaf and Fig Leaf; base notes are Sea water, Virginia Cedar, Driftwood and Clary Sage.",https://www.fragrantica.com/perfume/Givenchy/Pi-Neo-Tropical-Paradise-11631.html
Pi Neo Ultimate Equation Givenchyfor men,for men,3.88,16,"['citrus', 'vanilla', 'woody', 'leather', 'amber', 'animalic', 'powdery', 'fresh spicy']",[],"Pi Neo Ultimate EquationbyGivenchyis a Citrus Aromatic fragrance for men. Top notes are Bergamot and Mandarin Orange; middle note is Woody Notes; base notes are Vanilla, Leather and Amber.",https://www.fragrantica.com/perfume/Givenchy/Pi-Neo-Ultimate-Equation-15713.html
Pi Original Code Givenchyfor men,for men,4.34,29,"['vanilla', 'sweet', 'aromatic', 'almond', 'amber', 'fresh spicy', 'fruity', 'citrus', 'nutty', 'woody']",['Alberto Morillas'],"Pi Original CodebyGivenchyis a Amber Woody fragrance for men.Pi Original Codewas launched in 2006. The nose behind this fragrance is Alberto Morillas. Top notes are Mandarin Orange, Basil, Rosemary and Tarragon; base notes are Vanilla, Almond, Tonka Bean, Benzoin and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Pi-Original-Code-2992.html
Hot Couture Givenchyfor women,for women,4.10,"5,001","['fruity', 'fresh spicy', 'sweet', 'woody', 'citrus', 'aromatic', 'warm spicy', 'powdery', 'floral', 'amber']","['Alberto Morillas', 'Jacques Cavallier']","Hot CouturebyGivenchyis a Floral fragrance for women.Hot Couturewas launched in 2000. Hot Couture was created by Alberto Morillas and Jacques Cavallier. Top notes are Raspberry, Bergamot and Orange; middle notes are Pepper, Vetiver and Magnolia; base notes are Sandalwood, Amber and Musk.",https://www.fragrantica.com/perfume/Givenchy/Hot-Couture-35.html
Hot Couture Collection No.1 Givenchyfor women,for women,4.37,"1,164","['fruity', 'woody', 'sweet', 'fresh spicy', 'citrus', 'powdery', 'amber', 'aromatic', 'floral', 'warm spicy']",[],"Hot Couture Collection No.1byGivenchyis a Amber Floral fragrance for women.Hot Couture Collection No.1was launched in 2000. Top notes are Raspberry, Bergamot and Orange; middle notes are Pepper, Magnolia and Vetiver; base notes are Sandalwood, Amber and Musk.",https://www.fragrantica.com/perfume/Givenchy/Hot-Couture-Collection-No-1-860.html
Hot Couture Eau de Toilette Givenchyfor women,for women,4.26,"1,654","['fruity', 'sweet', 'warm spicy', 'rose', 'citrus', 'amber', 'aromatic']","['Alberto Morillas', 'Jacques Cavallier']","Hot Couture Eau de ToilettebyGivenchyis a Floral Fruity fragrance for women.Hot Couture Eau de Toilettewas launched in 2000. Hot Couture Eau de Toilette was created by Alberto Morillas and Jacques Cavallier. Top notes are Bergamot and Amalfi Lemon; middle notes are Raspberry, Spices, Big Strawberry, Magnolia, Rose and Tuberose; base notes are Vetiver, Amber and Musk.",https://www.fragrantica.com/perfume/Givenchy/Hot-Couture-Eau-de-Toilette-11557.html
Hot Couture White Collection Givenchyfor women,for women,4.01,154,"['fresh spicy', 'fruity', 'floral', 'aromatic', 'sweet', 'amber', 'woody', 'warm spicy', 'earthy', 'citrus']",[],Hot Couture White CollectionbyGivenchyis a Floral Fruity fragrance for women.Hot Couture White Collectionwas launched in 2002. Top notes are Pepper and Raspberry; middle note is Magnolia; base notes are Vetiver and Amber.,https://www.fragrantica.com/perfume/Givenchy/Hot-Couture-White-Collection-2980.html
My Couture Givenchyfor women,for women,3.54,252,"['white floral', 'floral', 'fruity', 'almond', 'nutty', 'fresh', 'musky', 'green', 'soft spicy', 'sweet']",[],My CouturebyGivenchyis a Floral fragrance for women.My Couturewas launched in 2003. Top notes are Black Currant and Freesia; middle notes are Jasmine and Lily-of-the-Valley; base notes are Almond and Musk.,https://www.fragrantica.com/perfume/Givenchy/My-Couture-865.html
Reve d'Escapade Givenchyfor women,for women,4.05,270,"['rose', 'woody', 'fruity', 'sweet', 'floral', 'amber', 'powdery', 'smoky']",[],Reve d'EscapadebyGivenchyis a Floral fragrance for women.Reve d'Escapadewas launched in 2014. Top notes are Peach and Massoia Wood; middle note is Rose; base notes are Woody Notes and Incense.,https://www.fragrantica.com/perfume/Givenchy/Reve-d-Escapade-23671.html
Un Air d'Escapade 2014 Givenchyfor women,for women,4.07,283,"['fresh', 'floral', 'rose', 'aquatic', 'fruity', 'tropical', 'citrus', 'white floral', 'musky']",[],"Un Air d'Escapade 2014byGivenchyis a Floral fragrance for women.Un Air d'Escapade 2014was launched in 2012. Top notes are Litchi, Water Notes and Mandarin Orange; middle notes are Peony, Rose and Lily; base notes are Musk and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Un-Air-d-Escapade-2014-14539.html
Un Air d'Escapade 2015 Givenchyfor women,for women,4.07,318,"['fruity', 'citrus', 'white floral', 'lactonic', 'rose', 'fresh', 'tropical', 'powdery', 'floral', 'woody']",[],"Un Air d'Escapade 2015byGivenchyis a Floral fragrance for women.Un Air d'Escapade 2015was launched in 2013. Top notes are White Peach, Litchi, Mandarin Orange and Grapefruit blossom; middle notes are Rose, Gardenia and Osmanthus; base notes are Milk, Musk, Sandalwood and White Cedar Extract.",https://www.fragrantica.com/perfume/Givenchy/Un-Air-d-Escapade-2015-17579.html
Dahlia Divin Givenchyfor women,for women,3.82,"3,187","['woody', 'fruity', 'white floral', 'patchouli', 'sweet', 'warm spicy', 'powdery', 'fresh', 'earthy', 'balsamic']",['François Demachy'],"Dahlia DivinbyGivenchyis a Amber Floral fragrance for women.Dahlia Divinwas launched in 2014. The nose behind this fragrance is François Demachy. Top notes are Mirabelle, Citruses and Pink Pepper; middle notes are Jasmine Sambac, Peach, Orange Blossom, Rose, Black Currant, Apple and Lily-of-the-Valley; base notes are Patchouli, Sandalwood, Vetiver, Vanilla, White Musk and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Divin-25972.html
Dahlia Divin Black Ball Limited Edition Givenchyfor women,for women,4.08,12,"['fruity', 'white floral', 'sweet', 'woody', 'fresh', 'warm spicy']",['François Demachy'],"Dahlia Divin Black Ball Limited EditionbyGivenchyis a Amber Floral fragrance for women.Dahlia Divin Black Ball Limited Editionwas launched in 2015. The nose behind this fragrance is François Demachy. Top note is Mirabelle; middle notes are White Flowers and Jasmine; base notes are Sandalwood, Vetiver and Patchouli.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Divin-Black-Ball-Limited-Edition-34583.html
Dahlia Divin Eau de Toilette Givenchyfor women,for women,3.95,915,"['fruity', 'citrus', 'woody', 'vanilla', 'powdery', 'sweet', 'white floral', 'patchouli', 'warm spicy', 'balsamic']","['François Demachy', 'Michel Almairac']","Dahlia Divin Eau de ToilettebyGivenchyis a Floral Fruity fragrance for women.Dahlia Divin Eau de Toilettewas launched in 2015. Dahlia Divin Eau de Toilette was created by François Demachy and Michel Almairac. Top notes are Peach, Blood Orange and Black Currant; middle notes are Jasmine and Rose; base notes are Vanilla, Patchouli, Sandalwood and Musk.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Divin-Eau-de-Toilette-30788.html
Dahlia Divin Eau Initiale Givenchyfor women,for women,3.73,450,"['floral', 'citrus', 'musky', 'powdery', 'white floral', 'woody', 'aquatic', 'ozonic']",[],"Dahlia Divin Eau InitialebyGivenchyis a Floral Woody Musk fragrance for women.Dahlia Divin Eau Initialewas launched in 2018. Top notes are Blood Orange and Bergamot; middle notes are Magnolia, Lotus, Jasmine and Rose; base notes are Musk and Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Divin-Eau-Initiale-48117.html
Dahlia Divin Le Nectar Collector Edition Givenchyfor women,for women,4.68,19,"['powdery', 'woody', 'vanilla', 'aromatic', 'white floral', 'sweet', 'musky', 'yellow floral', 'floral', 'rose']",['François Demachy'],"Dahlia Divin Le Nectar Collector EditionbyGivenchyis a Amber Floral fragrance for women.Dahlia Divin Le Nectar Collector Editionwas launched in 2019. The nose behind this fragrance is François Demachy. Top note is Mimosa; middle notes are Jasmine Sambac and Rose; base notes are Vetiver, Sandalwood, Tonka Bean, Vanilla and Musk.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Divin-Le-Nectar-Collector-Edition-54535.html
Dahlia Divin Le Nectar de Parfum Givenchyfor women,for women,4.11,"1,274","['vanilla', 'powdery', 'yellow floral', 'sweet', 'woody', 'floral', 'aromatic', 'white floral', 'amber', 'warm spicy']",['François Demachy'],"Dahlia Divin Le Nectar de ParfumbyGivenchyis a Amber Floral fragrance for women.Dahlia Divin Le Nectar de Parfumwas launched in 2016. The nose behind this fragrance is François Demachy. Top note is Mimosa; middle notes are Jasmine and Rose; base notes are Vanilla, Tonka Bean, Sandalwood, Vetiver and Musk.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Divin-Le-Nectar-de-Parfum-38582.html
Dahlia Divin Nude Eau de Parfum Givenchyfor women,for women,3.82,592,"['fruity', 'white floral', 'floral', 'powdery', 'musky', 'lactonic', 'sweet', 'woody', 'animalic', 'rose']",[],"Dahlia Divin Nude Eau de ParfumbyGivenchyis a Floral Fruity fragrance for women.Dahlia Divin Nude Eau de Parfumwas launched in 2017. Top notes are Apricot and Orange Blossom; middle notes are Osmanthus, Jasmine Sambac and Rose; base notes are White Musk and White Wood.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Divin-Nude-Eau-de-Parfum-45498.html
Dahlia Noir Givenchyfor women,for women,3.68,"2,625","['powdery', 'woody', 'iris', 'rose', 'earthy', 'vanilla', 'sweet', 'patchouli', 'warm spicy', 'floral']",['François Demachy'],"Dahlia NoirbyGivenchyis a Chypre Floral fragrance for women.Dahlia Noirwas launched in 2011. The nose behind this fragrance is François Demachy. Top notes are Pink Pepper, Mimosa, Mandarin Orange and Bergamot; middle notes are Iris, Rose and Patchouli; base notes are Sandalwood, Tonka Bean, Vanille and Oakmoss.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Noir-12146.html
Dahlia Noir Eau de Toilette Givenchyfor women,for women,3.85,"1,568","['citrus', 'rose', 'powdery', 'musky', 'woody', 'fruity', 'soft spicy', 'sweet', 'floral', 'vanilla']",['François Demachy'],"Dahlia Noir Eau de ToilettebyGivenchyis a Floral fragrance for women.Dahlia Noir Eau de Toilettewas launched in 2012. The nose behind this fragrance is François Demachy. Top notes are Peach, Mandarin Orange and Lemon; middle notes are Rose, Pink Pepper and Hedione; base notes are Musk, Vanilla, Sandalwood, Cedar and Amber.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Noir-Eau-de-Toilette-14229.html
Dahlia Noir L’Eau Givenchyfor women,for women,3.57,"1,093","['woody', 'citrus', 'musky', 'patchouli', 'powdery', 'rose', 'white floral', 'green', 'floral', 'fresh']",['François Demachy'],"Dahlia Noir L’EaubyGivenchyis a Chypre Floral fragrance for women.Dahlia Noir L’Eauwas launched in 2013. The nose behind this fragrance is François Demachy. Top notes are Neroli, Green Notes, Lemon and Grapefruit; middle notes are Rose and Peony; base notes are Cedar, Musk, Patchouli and Amberwood.",https://www.fragrantica.com/perfume/Givenchy/Dahlia-Noir-L-Eau-17451.html
Dahlia Noir Le Bal Eau de Parfum Givenchyfor women,for women,4.00,16,"['powdery', 'rose', 'woody', 'vanilla', 'iris', 'floral', 'citrus', 'yellow floral', 'warm spicy', 'sweet']",['François Demachy'],Dahlia Noir Le Bal Eau de ParfumbyGivenchyis a Chypre Floral fragrance for women.Dahlia Noir Le Bal Eau de Parfumwas launched in 2013. The nose behind this fragrance is François Demachy.,https://www.fragrantica.com/perfume/Givenchy/Dahlia-Noir-Le-Bal-Eau-de-Parfum-19619.html
Dahlia Noir Le Bal Eau de Toilette Givenchyfor women,for women,4.29,21,"['rose', 'powdery', 'woody', 'musky', 'vanilla', 'citrus', 'sweet', 'soft spicy', 'amber', 'fruity']",['François Demachy'],Dahlia Noir Le Bal Eau de ToilettebyGivenchyis a Floral fragrance for women.Dahlia Noir Le Bal Eau de Toilettewas launched in 2013. The nose behind this fragrance is François Demachy.,https://www.fragrantica.com/perfume/Givenchy/Dahlia-Noir-Le-Bal-Eau-de-Toilette-19621.html
Eau de Givenchy Givenchyfor women,for women,4.17,491,"['white floral', 'green', 'yellow floral', 'citrus', 'woody', 'floral', 'fruity', 'fresh', 'aromatic', 'powdery']","['Daniel Hoffmann', 'Daniel Moliere']","Eau de GivenchybyGivenchyis a Floral Fruity fragrance for women.Eau de Givenchywas launched in 1980. Eau de Givenchy was created by Daniel Moliere and Daniel Hoffmann. Top notes are Grapefruit, Bergamot, Mint, Mandarin Orange and Fruity Notes; middle notes are Lily-of-the-Valley, Honeysuckle, Narcissus, Orris Root, Jasmine, Cyclamen, Ylang-Ylang, Rose and Tuberose; base notes are Oakmoss, Musk, Cedar and Sandalwood.",https://www.fragrantica.com/perfume/Givenchy/Eau-de-Givenchy-1966.html
Eau de Givenchy (2018) Givenchyfor women and men,for women and men,3.93,662,"['citrus', 'white floral', 'green', 'aromatic', 'fresh spicy', 'fresh', 'woody', 'floral']",['François Demachy'],"Eau de Givenchy (2018)byGivenchyis a Citrus fragrance for women and men.Eau de Givenchy (2018)was launched in 2018. The nose behind this fragrance is François Demachy. Top notes are Petitgrain, Bergamot, Lemon, Orange and Mandarin Orange; middle notes are Neroli, Orange Blossom, Green Notes, Hedione and Bitter Almond; base notes are White Musk, Vetiver and Cedar.",https://www.fragrantica.com/perfume/Givenchy/Eau-de-Givenchy-2018-49600.html
Eau de Givenchy Rosée Givenchyfor women,for women,3.92,261,"['floral', 'rose', 'musky', 'aquatic', 'citrus', 'fruity', 'powdery', 'ozonic']",['François Demachy'],"Eau de Givenchy RoséebyGivenchyis a Floral fragrance for women.Eau de Givenchy Roséewas launched in 2019. The nose behind this fragrance is François Demachy. Top notes are Osmanthus and Mandarin Orange; middle notes are Rose, Water Hyacinth and Jasmine Sambac; base notes are White Musk and Patchouli.",https://www.fragrantica.com/perfume/Givenchy/Eau-de-Givenchy-Rosee-54984.html
Eaudemoiselle de Givenchy Givenchyfor women,for women,3.88,"3,221","['citrus', 'rose', 'musky', 'aromatic', 'yellow floral', 'sweet', 'floral', 'fresh spicy', 'green', 'woody']",['François Demachy'],"Eaudemoiselle de GivenchybyGivenchyis a Floral fragrance for women.Eaudemoiselle de Givenchywas launched in 2010. The nose behind this fragrance is François Demachy. Top notes are Amalfi Lemon, Basil and Tangerine; middle notes are Tincture of Rose and Ylang-Ylang; base notes are Musk, Ambrette (Musk Mallow) and Tonka Bean.",https://www.fragrantica.com/perfume/Givenchy/Eaudemoiselle-de-Givenchy-7806.html
Eaudemoiselle de Givenchy Absolu d’Oranger Givenchyfor women,for women,4.27,135,"['vanilla', 'white floral', 'amber', 'sweet', 'woody', 'rose', 'balsamic', 'citrus', 'smoky', 'warm spicy']",[],"Eaudemoiselle de Givenchy Absolu d’OrangerbyGivenchyis a Amber Floral fragrance for women.Eaudemoiselle de Givenchy Absolu d’Orangerwas launched in 2015. Top notes are Orange Blossom, Rose and Jasmine; middle notes are Woody Notes, Incense and Rice; base notes are Vanilla and Tonka Bean.",https://www.fragrantica.com/perfume/Givenchy/Eaudemoiselle-de-Givenchy-Absolu-d-Oranger-29900.html
Eaudemoiselle de Givenchy Ambre Velours Givenchyfor women,for women,4.15,164,"['amber', 'sweet', 'warm spicy', 'balsamic', 'woody', 'rose', 'powdery', 'patchouli']",[],"Eaudemoiselle de Givenchy Ambre VeloursbyGivenchyis a Amber Floral fragrance for women.Eaudemoiselle de Givenchy Ambre Velourswas launched in 2013. Top notes are Plum and Pink Pepper; middle notes are Rose, Patchouli and Cedar; base notes are Tolu Balsam, Amber, Opoponax, Benzoin and Tonka Bean.",https://www.fragrantica.com/perfume/Givenchy/Eaudemoiselle-de-Givenchy-Ambre-Velours-18920.html
