Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Eternity Summer 2015 Calvin Kleinfor women,for women,3.59,101,"['floral', 'aquatic', 'fresh', 'ozonic', 'citrus', 'fruity', 'green', 'rose', 'sweet', 'fresh spicy']",[],"Eternity Summer 2015byCalvin Kleinis a Floral Aquatic fragrance for women.Eternity Summer 2015was launched in 2015. Top notes are Watermelon, Mandarin Orange and Pear; middle notes are Water Lily, Peony and Hyacinth; base notes are Musk, Sandalwood and White Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2015-29628.html
Eternity Summer 2016 Calvin Kleinfor women,for women,4.12,115,"['floral', 'green', 'citrus', 'white floral', 'fresh', 'tropical', 'musky', 'woody', 'powdery', 'vanilla']",['Laurent Le Guernec'],"Eternity Summer 2016byCalvin Kleinis a Floral fragrance for women.Eternity Summer 2016was launched in 2016. The nose behind this fragrance is Laurent Le Guernec. Top notes are Palm Leaf, Pear Blossom and Bergamot; middle notes are Frangipani, Jasmine and Tuberose; base notes are Musk, White Woods and Vanilla.",https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2016-35911.html
Eternity Summer 2017 Calvin Kleinfor women,for women,3.98,96,"['floral', 'aquatic', 'woody', 'citrus', 'fresh', 'powdery', 'aromatic', 'warm spicy', 'soft spicy', 'fresh spicy']",[],"Eternity Summer 2017byCalvin Kleinis a Floral fragrance for women.Eternity Summer 2017was launched in 2017. Top notes are Desert Rose, Bergamot and Star Anise; middle notes are Water Notes, Osmanthus and Saffron; base notes are Musk, Sandalwood, Vetiver and Olibanum.",https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2017-43376.html
Eternity Summer 2019 Calvin Kleinfor women,for women,3.71,129,"['floral', 'aquatic', 'ozonic', 'fresh', 'fruity', 'citrus', 'green', 'rose']",['Clement Gavarry'],"Eternity Summer 2019byCalvin Kleinis a Floral Fruity fragrance for women.Eternity Summer 2019was launched in 2019. The nose behind this fragrance is Clement Gavarry. Top notes are Watermelon, Mandarin Orange and Pear; middle notes are Water Lily, Hyacinth and Peony; base notes are Musk, White Amber and Sandalwood.",https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2019-54345.html
Eternity Summer 2020 Calvin Kleinfor women,for women,3.93,69,"['warm spicy', 'coconut', 'musky', 'ozonic', 'woody', 'aquatic', 'white floral', 'powdery', 'sweet', 'citrus']",[],"Eternity Summer 2020byCalvin Kleinis a Floral fragrance for women.Eternity Summer 2020was launched in 2020. Top notes are Violet Leaf, Rose and Bergamot; middle notes are Ginger, Coconut Nectar and Jasmine Sambac; base notes are Musk, Guaiac Wood and Vetiver.",https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-2020-59858.html
Eternity Summer Daze For Men Calvin Kleinfor men,for men,3.96,129,"['aquatic', 'green', 'citrus', 'aromatic', 'fresh spicy', 'lavender', 'patchouli']",[],Eternity Summer Daze For MenbyCalvin Kleinis a Woody Aromatic fragrance for men. This is a new fragrance.Eternity Summer Daze For Menwas launched in 2022. Top note is Mandarin Orange; middle notes are Mint and Lavender; base notes are Calypsone and Patchouli.,https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-Daze-For-Men-73287.html
Eternity Summer Daze For Women Calvin Kleinfor women,for women,3.68,34,"['fruity', 'rose', 'white floral', 'sweet', 'fresh', 'sour', 'floral']",[],Eternity Summer Daze For WomenbyCalvin Kleinis a Floral Fruity fragrance for women. This is a new fragrance.Eternity Summer Daze For Womenwas launched in 2022. Top notes are Red Berries and Sorbet; middle note is Rose Water; base note is Jasmine Sambac.,https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Summer-Daze-For-Women-73286.html
Deep Euphoria Calvin Kleinfor women,for women,3.61,"1,285","['rose', 'woody', 'fresh spicy', 'patchouli', 'warm spicy', 'floral', 'fresh', 'musky', 'aquatic', 'aromatic']","['Ann Gottlieb', 'Honorine Blanc']","Deep EuphoriabyCalvin Kleinis a Chypre Floral fragrance for women.Deep Euphoriawas launched in 2016. Deep Euphoria was created by Honorine Blanc and Ann Gottlieb. Top notes are White Pepper, Cascalone and Mandarin Leaf; middle notes are Black Rose, Peony, Geranium and Jasmine Sambac; base notes are Patchouli, Woody Notes and Musk.",https://www.fragrantica.com/perfume/Calvin-Klein/Deep-Euphoria-39604.html
Deep Euphoria Eau de Toilette Calvin Kleinfor women,for women,3.62,193,"['floral', 'rose', 'woody', 'aquatic', 'fresh', 'fruity', 'musky', 'sweet', 'powdery']",['Honorine Blanc'],Deep Euphoria Eau de ToilettebyCalvin Kleinis a Chypre Floral fragrance for women.Deep Euphoria Eau de Toilettewas launched in 2017. The nose behind this fragrance is Honorine Blanc. Top notes are Water Lily and Pear; middle note is Black Rose; base notes are Woody Notes and Musk.,https://www.fragrantica.com/perfume/Calvin-Klein/Deep-Euphoria-Eau-de-Toilette-43846.html
Endless Euphoria Calvin Kleinfor women,for women,3.7,"1,425","['floral', 'citrus', 'woody', 'powdery', 'rose', 'fresh', 'violet', 'fruity', 'musky', 'white floral']",['Bruno Jovanovic'],"Endless EuphoriabyCalvin Kleinis a Floral Fruity fragrance for women.Endless Euphoriawas launched in 2014. The nose behind this fragrance is Bruno Jovanovic. Top notes are Cherry Blossom, Mandarin Orange and Bergamot; middle notes are Rose, Violet and Syringa; base notes are Bamboo, Musk and Sandalwood.",https://www.fragrantica.com/perfume/Calvin-Klein/Endless-Euphoria-22535.html
Euphoria Calvin Kleinfor women,for women,3.83,"20,735","['woody', 'floral', 'sweet', 'powdery', 'amber', 'fruity', 'violet', 'fresh spicy']",[],"EuphoriabyCalvin Kleinis a Amber Floral fragrance for women.Euphoriawas launched in 2005. Euphoria was created by Dominique Ropion, Carlos Benaim and Loc Dong. Top notes are Pomegranate, Persimmon and Green Accord; middle notes are Black Orchid, Lotus and Champaca; base notes are Mahogany, Amber, Black Violet and Whipped Cream. This perfume is the winner of awardFiFi Award Fragrance Of The Year Women`s Luxe 2006.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-253.html
Euphoria Amber Gold Calvin Kleinfor women,for women,3.94,361,"['amber', 'sweet', 'honey', 'powdery', 'woody', 'fruity', 'citrus', 'vanilla', 'white floral', 'floral']",['Pascal Gaurin'],"Euphoria Amber GoldbyCalvin Kleinis a Amber fragrance for women.Euphoria Amber Goldwas launched in 2018. The nose behind this fragrance is Pascal Gaurin. Top notes are Plum, Mandarin Orange and Rose; middle notes are Honey, Orange Blossom and Orris; base notes are Amber, Sandalwood, Vanilla and Labdanum.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Amber-Gold-49559.html
Euphoria Amber Gold Men Calvin Kleinfor men,for men,4.54,389,"['amber', 'aromatic', 'honey', 'woody', 'smoky', 'fresh spicy', 'animalic', 'leather', 'sweet', 'herbal']",['Laurent Le Guernec'],"Euphoria Amber Gold MenbyCalvin Kleinis a Amber Woody fragrance for men.Euphoria Amber Gold Menwas launched in 2018. The nose behind this fragrance is Laurent Le Guernec. Top notes are Cypress, Thyme and Bergamot; middle notes are Honey, Sage, Jasmine and Oregano; base notes are Amber, Incense, Leather and Vetiver.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Amber-Gold-Men-49560.html
Euphoria Blossom Calvin Kleinfor women,for women,3.87,"2,540","['floral', 'woody', 'fresh', 'sweet', 'citrus', 'powdery', 'musky', 'rose', 'fruity']","['Carlos Benaim', 'Loc Dong']","Euphoria BlossombyCalvin Kleinis a Amber Floral fragrance for women.Euphoria Blossomwas launched in 2006. Euphoria Blossom was created by Carlos Benaim and Loc Dong. Top notes are Pomegranate and Kumquat; middle notes are Pink Peony, Orchid and Lotus; base notes are Musk, White Woods and White Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Blossom-254.html
Euphoria Blush Calvin Kleinfor women,for women,3.56,138,"['fruity', 'sweet', 'rose', 'citrus', 'floral', 'patchouli', 'woody', 'white floral', 'warm spicy']","['Jean-Marc Chaillan', 'Yves Cassar']","Euphoria BlushbyCalvin Kleinis a Floral Fruity fragrance for women.Euphoria Blushwas launched in 2020. Euphoria Blush was created by Jean-Marc Chaillan and Yves Cassar. Top notes are Raspberry, Mandarin Orange, Blackberry and Pink Pepper; middle notes are Rose, Orchid and Jasmine; base notes are Patchouli, Cashmere Wood, Chocolate and White Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Blush-60172.html
Euphoria Collector Edition 2016 Calvin Kleinfor women,for women,4.25,16,"['floral', 'sweet', 'woody', 'fruity', 'powdery', 'vanilla', 'amber', 'lactonic', 'green', 'violet']",[],"Euphoria Collector Edition 2016byCalvin Kleinis a Amber Floral fragrance for women.Euphoria Collector Edition 2016was launched in 2016. Top notes are Pomegranate, Japanese Loquat and Green Accord; middle notes are Champaca, Black Orchid and Lotus; base notes are Whipped Cream, Mahogany, Amber and Violet.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Collector-Edition-2016-42468.html
Euphoria Crystal Edition Calvin Kleinfor women,for women,4.08,84,"['woody', 'floral', 'powdery', 'violet', 'sweet', 'musky', 'fruity', 'amber', 'fresh spicy']",[],"Euphoria Crystal EditionbyCalvin Kleinis a Amber Floral fragrance for women.Euphoria Crystal Editionwas launched in 2008. Euphoria Crystal Edition was created by Dominique Ropion, Carlos Benaim and Loc Dong. Top note is Pomegranate; middle notes are Orchid and Lotus; base notes are Mahogany, Violet, Musk and Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Crystal-Edition-3977.html
Euphoria Crystal Shimmer Edition Calvin Kleinfor women,for women,3.46,13,"['sweet', 'floral', 'woody', 'fruity', 'powdery', 'violet', 'amber', 'green', 'vanilla', 'lactonic']",[],"Euphoria Crystal Shimmer EditionbyCalvin Kleinis a Floral Fruity fragrance for women.Euphoria Crystal Shimmer Editionwas launched in 2008. Top notes are Persimmon, Pomegranate and Green Notes; middle notes are Champaca, Black Orchid and Lotus; base notes are Whipped Cream, Violet, Mahogany and Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Crystal-Shimmer-Edition-43508.html
Euphoria Crystalline Calvin Kleinfor women,for women,4.08,103,"['woody', 'floral', 'amber', 'sweet', 'fruity', 'powdery', 'fresh spicy', 'sour']",['Coty'],Euphoria CrystallinebyCalvin Kleinis a Floral fragrance for women.Euphoria Crystallinewas launched in 2007. The nose behind this fragrance is Coty.,https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Crystalline-1486.html
Euphoria Eau de Toilette Calvin Kleinfor women,for women,3.83,800,"['floral', 'powdery', 'woody', 'sweet', 'fruity', 'amber', 'white floral', 'green']",[],"Euphoria Eau de ToilettebyCalvin Kleinis a Amber Floral fragrance for women.Euphoria Eau de Toilettewas launched in 2009. Top notes are Peach, Bergamot and Green Notes; middle notes are Orchid, Lotus, Honeysuckle and Champaca; base notes are Sandalwood and Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Eau-de-Toilette-7420.html
Euphoria Eau de Toilette (2023) Calvin Kleinfor women,for women,3.73,157,"['fruity', 'sweet', 'rose', 'floral', 'amber', 'powdery', 'musky', 'soft spicy', 'vanilla', 'woody']",[],"Euphoria Eau de Toilette (2023)byCalvin Kleinis a Floral Fruity Gourmand fragrance for women. This is a new fragrance.Euphoria Eau de Toilette (2023)was launched in 2023. Euphoria Eau de Toilette (2023) was created by Anne Flipo, Dominique Ropion and Fanny Bal. Top notes are Raspberry Leaf, Mirabelle and Pink Pepper; middle notes are Rose, Orchid and Guava blossom; base notes are Cashmeran, Crystal Amber and Vanilla.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Eau-de-Toilette-2023-79868.html
Euphoria Essence Calvin Kleinfor women,for women,3.82,198,"['fruity', 'sweet', 'white floral', 'floral', 'woody', 'rose']","['Jean-Marc Chaillan', 'Yves Cassar']","Euphoria EssencebyCalvin Kleinis a Floral Fruity fragrance for women.Euphoria Essencewas launched in 2015. Euphoria Essence was created by Yves Cassar and Jean-Marc Chaillan. Top notes are Blackberry, Raspberry and Pink Pepper; middle notes are Orchid, Jasmine and Lily-of-the-Valley; base notes are White Chocolate, Patchouli and Cashmere Wood.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Essence-31114.html
Euphoria Essence Men Calvin Kleinfor men,for men,4.14,111,"['fresh spicy', 'woody', 'amber', 'green', 'white floral', 'fresh', 'leather', 'citrus', 'powdery', 'warm spicy']",['Jean-Marc Chaillan'],"Euphoria Essence MenbyCalvin Kleinis a Amber fragrance for men.Euphoria Essence Menwas launched in 2015. The nose behind this fragrance is Jean-Marc Chaillan. Top notes are Ivy and Bergamot; middle notes are White Pepper, Suede and Jasmine; base notes are Guaiac Wood, Amber and Tonka Bean.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Essence-Men-31115.html
Euphoria Gold Calvin Kleinfor women,for women,3.67,490,"['honey', 'sweet', 'citrus', 'woody', 'powdery', 'white floral', 'fruity', 'patchouli', 'floral', 'lactonic']",[],"Euphoria GoldbyCalvin Kleinis a Amber Floral fragrance for women.Euphoria Goldwas launched in 2014. Top notes are Apricot, Kumquat and Tangerine; middle notes are Honey, Gardenia and Narcissus; base notes are Patchouli, Sandalwood and Musk.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Gold-25812.html
Euphoria Gold Men Calvin Kleinfor men,for men,4.15,277,"['warm spicy', 'vanilla', 'amber', 'honey', 'cinnamon', 'sweet', 'powdery', 'citrus', 'fresh spicy', 'animalic']",[],"Euphoria Gold MenbyCalvin Kleinis a Amber Fougere fragrance for men.Euphoria Gold Menwas launched in 2014. Top notes are Ginger and Lemon; middle notes are Honey, Cinnamon and Basil; base notes are Vanilla, Amber and Patchouli.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Gold-Men-25813.html
Euphoria Intense Calvin Kleinfor women,for women,3.99,223,"['fruity', 'patchouli', 'woody', 'floral', 'warm spicy', 'soft spicy', 'earthy', 'balsamic']",[],Euphoria IntensebyCalvin Kleinis a Chypre Fruity fragrance for women.Euphoria Intensewas launched in 2021. Top note is Black Currant; middle note is Orchid; base note is Patchouli.,https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Intense-68751.html
Euphoria Luminous Lustre Calvin Kleinfor women,for women,4.09,89,"['floral', 'woody', 'fruity', 'sweet', 'powdery', 'violet', 'amber', 'fresh spicy', 'sour']",[],"Euphoria Luminous LustrebyCalvin Kleinis a Amber fragrance for women.Euphoria Luminous Lustrewas launched in 2006. Top notes are Pomegranate, Berry Fruits and Peach; middle notes are Orchid, Violet, Lotus and Champaca; base notes are Mahogany and Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Luminous-Lustre-1757.html
Euphoria Men Calvin Kleinfor men,for men,3.79,"3,292","['fresh spicy', 'warm spicy', 'aromatic', 'woody', 'herbal', 'amber', 'fresh', 'green', 'musky', 'leather']",[],"Euphoria MenbyCalvin Kleinis a Woody Aromatic fragrance for men.Euphoria Menwas launched in 2006. Euphoria Men was created by Carlos Benaim, Loc Dong and Jean-Marc Chaillan. Top notes are Ginger and Pepper; middle notes are Black Basil, Sage and Cedar; base notes are Amber, Suede, Brazilian Redwood and Patchouli.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Men-799.html
Euphoria Men Intense Calvin Kleinfor men,for men,4.06,"1,883","['amber', 'warm spicy', 'fresh spicy', 'woody', 'aromatic', 'oud', 'patchouli', 'herbal', 'balsamic']","['Carlos Benaim', 'Loc Dong']","Euphoria Men IntensebyCalvin Kleinis a Amber Woody fragrance for men.Euphoria Men Intensewas launched in 2008. Euphoria Men Intense was created by Carlos Benaim and Loc Dong. Top notes are Ginger and Pepper; middle notes are Black Basil, Cedar, Sage and Vetiver; base notes are Amber, Agarwood (Oud), Patchouli, Myrrh and Labdanum.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Men-Intense-1952.html
Euphoria Spring Temptation Calvin Kleinfor women,for women,3.84,214,"['fruity', 'aquatic', 'fresh', 'floral', 'powdery', 'white floral', 'tropical', 'violet', 'woody', 'musky']","['Carlos Benaim', 'Loc Dong']","Euphoria Spring TemptationbyCalvin Kleinis a Floral fragrance for women.Euphoria Spring Temptationwas launched in 2009. Euphoria Spring Temptation was created by Carlos Benaim and Loc Dong. Top notes are Guava, Water Notes and Pear; middle notes are Lily, Freesia and Violet; base notes are Musk, Sandalwood and Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Spring-Temptation-5460.html
Forbidden Euphoria Calvin Kleinfor women,for women,3.9,"2,597","['fruity', 'floral', 'sweet', 'woody', 'musky', 'patchouli', 'citrus', 'powdery', 'fresh', 'rose']",[],"Forbidden EuphoriabyCalvin Kleinis a Floral Fruity fragrance for women.Forbidden Euphoriawas launched in 2011. Top notes are Raspberry, Peach Blossom and Mandarin Orange; middle notes are Orchid, Peony and Jasmine; base notes are Patchouli, Cashmere Wood and Musk.",https://www.fragrantica.com/perfume/Calvin-Klein/Forbidden-Euphoria-12815.html
Liquid Gold Euphoria Calvin Kleinfor women,for women,3.94,284,"['warm spicy', 'woody', 'cinnamon', 'powdery', 'floral', 'sweet']",[],Liquid Gold EuphoriabyCalvin Kleinis a Amber Woody fragrance for women.Liquid Gold Euphoriawas launched in 2014. Top note is Cinnamon; middle note is Black Orchid; base note is Sandalwood.,https://www.fragrantica.com/perfume/Calvin-Klein/Liquid-Gold-Euphoria-24786.html
Liquid Gold Euphoria Men Calvin Kleinfor men,for men,4.25,219,"['warm spicy', 'woody', 'fresh spicy', 'powdery', 'metallic', 'leather']",[],Liquid Gold Euphoria MenbyCalvin Kleinis a Amber Woody fragrance for men.Liquid Gold Euphoria Menwas launched in 2014. Top note is Black Pepper; middle note is Saffron; base note is Sandalwood.,https://www.fragrantica.com/perfume/Calvin-Klein/Liquid-Gold-Euphoria-Men-24787.html
My Euphoria Calvin Kleinfor women,for women,3.6,217,"['woody', 'fruity', 'floral', 'powdery', 'soft spicy', 'aromatic', 'oud', 'tuberose', 'sweet', 'white floral']","['Frank Voelkl', 'Nathalie Lorson']","My EuphoriabyCalvin Kleinis a Amber Floral fragrance for women. This is a new fragrance.My Euphoriawas launched in 2023. My Euphoria was created by Frank Voelkl and Nathalie Lorson. Top note is Black Currant; middle notes are Orchid, Sesame and Tuberose; base notes are Sandalwood, Agarwood (Oud) and Bamboo.",https://www.fragrantica.com/perfume/Calvin-Klein/My-Euphoria-82739.html
Pure Gold Euphoria Men Calvin Kleinfor men,for men,4.05,73,"['warm spicy', 'woody', 'aromatic', 'oud', 'rose', 'powdery', 'vanilla', 'fresh spicy', 'balsamic', 'patchouli']",[],"Pure Gold Euphoria MenbyCalvin Kleinis a Amber Woody fragrance for men.Pure Gold Euphoria Menwas launched in 2017. Top notes are Saffron, Cardamom and Pine needles; middle notes are Rose, Vanilla and Juniper; base notes are Agarwood (Oud), Sandalwood, Patchouli and Musk.",https://www.fragrantica.com/perfume/Calvin-Klein/Pure-Gold-Euphoria-Men-44224.html
Pure Gold Euphoria Women Calvin Kleinfor women,for women,3.62,159,"['sweet', 'leather', 'vanilla', 'fruity', 'animalic', 'amber', 'white floral', 'almond', 'yellow floral', 'warm spicy']",[],"Pure Gold Euphoria WomenbyCalvin Kleinis a Amber Floral fragrance for women.Pure Gold Euphoria Womenwas launched in 2017. Top notes are Dates, Solar Notes and Neroli; middle notes are Almond, Ylang-Ylang, Orange Blossom and Rose; base notes are Leather, Vanilla Absolute, Benzoin, Patchouli and Musk.",https://www.fragrantica.com/perfume/Calvin-Klein/Pure-Gold-Euphoria-Women-44223.html
Dark Obsession Calvin Kleinfor men,for men,4.05,582,"['vanilla', 'aromatic', 'woody', 'musky', 'amber', 'powdery', 'fruity', 'leather', 'fresh spicy', 'sweet']",[],"Dark ObsessionbyCalvin Kleinis a Amber Woody fragrance for men.Dark Obsessionwas launched in 2013. Top notes are Guarana, Wormwood and Green Mandarin; middle notes are Balsam Fir, Clary Sage and Vetiver; base notes are Madagascar Vanilla, Suede and Labdanum.",https://www.fragrantica.com/perfume/Calvin-Klein/Dark-Obsession-17602.html
Obsessed for Men Calvin Kleinfor men,for men,3.68,574,"['amber', 'citrus', 'woody', 'warm spicy', 'fresh spicy', 'aromatic', 'vanilla', 'musky', 'leather', 'sweet']","['Christophe Raynaud', 'Ilias Ermenidis']","Obsessed for MenbyCalvin Kleinis a Amber Woody fragrance for men.Obsessed for Menwas launched in 2017. Obsessed for Men was created by Ilias Ermenidis and Christophe Raynaud. Top notes are Sichuan Pepper, Grapefruit, Cardamom, Lavender and Lemon; middle notes are Leather, Cedar, Labdanum, Pineapple and Geranium; base notes are Ambroxan, Black Vanilla Husk, Cinnamon, Patchouli and Amberwood.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsessed-for-Men-45709.html
Obsessed for Men Intense Calvin Kleinfor men,for men,4.29,240,"['woody', 'amber', 'powdery', 'vanilla', 'fresh spicy', 'green', 'citrus', 'aromatic', 'fruity']",[],"Obsessed for Men IntensebyCalvin Kleinis a Amber Woody fragrance for men.Obsessed for Men Intensewas launched in 2018. Top notes are Rhubarb, Sichuan Pepper and Grapefruit; middle notes are Cashmeran, Cypriol Oil or Nagarmotha and Cedar; base notes are Black Vanilla Husk, Amber, Guaiac Wood and Gurjan balsam.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsessed-for-Men-Intense-48102.html
Obsessed for Women Calvin Kleinfor women,for women,3.69,"1,437","['aromatic', 'musky', 'citrus', 'lavender', 'herbal', 'fresh spicy', 'floral', 'white floral', 'powdery', 'fresh']","['Annick Menardo', 'Honorine Blanc']","Obsessed for WomenbyCalvin Kleinis a Aromatic fragrance for women.Obsessed for Womenwas launched in 2017. Obsessed for Women was created by Honorine Blanc and Annick Menardo. Top notes are Citruses, elemi, Neroli and Bergamot; middle notes are Lavender, Sage, Violet Leaf, Orange Blossom, Lily-of-the-Valley and Rose; base notes are Musk, Ambrette (Musk Mallow) and Iso E Super.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsessed-for-Women-45708.html
Obsessed for Women Intense Calvin Kleinfor women,for women,3.81,289,"['aromatic', 'musky', 'amber', 'lavender', 'herbal', 'citrus', 'soft spicy', 'fresh spicy', 'powdery', 'balsamic']",[],"Obsessed for Women IntensebyCalvin Kleinis a Amber fragrance for women.Obsessed for Women Intensewas launched in 2018. Top notes are elemi, Citruses and Mandarin Orange; middle notes are Lavender, Sage and Violet Leaf; base notes are Musk, Amber and Labdanum.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsessed-for-Women-Intense-48101.html
Obsession Calvin Kleinfor women,for women,3.72,"9,084","['amber', 'warm spicy', 'woody', 'powdery', 'aromatic', 'musky', 'animalic', 'vanilla', 'smoky', 'balsamic']",['Jean Guichard'],"ObsessionbyCalvin Kleinis a Amber Spicy fragrance for women.Obsessionwas launched in 1985. The nose behind this fragrance is Jean Guichard. Top notes are Vanilla, Basil, Bergamot, Mandarin Orange, Green Notes, Peach and Lemon; middle notes are Spices, Sandalwood, Coriander, Oakmoss, Cedar, Orange Blossom, Jasmine and Rose; base notes are Amber, Incense, Vanilla, Civet, Musk and Vetiver.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-248.html
Obsession for Men Calvin Kleinfor men,for men,3.86,"5,030","['warm spicy', 'woody', 'amber', 'aromatic', 'cinnamon', 'powdery', 'fresh spicy', 'balsamic', 'citrus', 'vanilla']",['Robert Slattery'],"Obsession for MenbyCalvin Kleinis a Amber Woody fragrance for men.Obsession for Menwas launched in 1986. The nose behind this fragrance is Robert Slattery. Top notes are Cinnamon, Lavender, Coriander, Mandarin Orange, Lime, Bergamot and Grapefruit; middle notes are Myrhh, Nutmeg, Carnation, Brazilian Rosewood, Pine Tree, Sage, Jasmine and Red Berries; base notes are Amber, Vanilla, Sandalwood, Musk, Patchouli and Vetiver.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-for-Men-249.html
Obsession for Men Summer Calvin Kleinfor men,for men,2.97,39,"['herbal', 'aromatic', 'woody', 'fresh spicy', 'soft spicy', 'bitter']",[],Obsession for Men SummerbyCalvin Kleinis a Woody Aromatic fragrance for men.Obsession for Men Summerwas launched in 2016.,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-for-Men-Summer-37048.html
Obsession Night for Men Calvin Kleinfor men,for men,3.74,"1,019","['warm spicy', 'aromatic', 'fresh spicy', 'vanilla', 'woody', 'patchouli', 'sweet', 'fruity', 'powdery', 'earthy']",[],"Obsession Night for MenbyCalvin Kleinis a Amber Woody fragrance for men.Obsession Night for Menwas launched in 2005. Top notes are Pear, Cardamom, Artemisia and Grapefruit; middle notes are Nutmeg and Musk; base notes are Vanilla, Patchouli and Vetiver.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-Night-for-Men-251.html
Obsession Night Woman Calvin Kleinfor women,for women,3.88,"2,159","['white floral', 'citrus', 'amber', 'woody', 'vanilla', 'musky', 'powdery', 'balsamic', 'sweet', 'aromatic']",[],"Obsession Night WomanbyCalvin Kleinis a Amber Floral fragrance for women.Obsession Night Womanwas launched in 2005. Top notes are White Flowers, Bitter Orange, Angelica, Bergamot and Mandarin Orange; middle notes are Gardenia, Jasmine, Lily-of-the-Valley and Rose; base notes are Cashmere Wood, Vanilla, Sandalwood, Tonka Bean and Amber.",https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-Night-Woman-250.html
Obsession Sheer Calvin Kleinfor women,for women,3.96,258,"['amber', 'citrus', 'aromatic', 'balsamic', 'vanilla', 'sweet', 'powdery', 'fresh spicy', 'herbal', 'smoky']",['René Morgenthaler'],Obsession SheerbyCalvin Kleinis a Amber Floral fragrance for women.Obsession Sheerwas launched in 2002. The nose behind this fragrance is René Morgenthaler.,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-Sheer-252.html
Obsession Summer Calvin Kleinfor women,for women,3.81,59,"['woody', 'floral', 'citrus', 'musky', 'powdery', 'fresh spicy', 'aromatic', 'patchouli']",[],Obsession SummerbyCalvin Kleinis a Floral Woody Musk fragrance for women.Obsession Summerwas launched in 2016.,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-Summer-37047.html
Secret Obsession Calvin Kleinfor women,for women,3.63,"3,096","['fresh spicy', 'woody', 'white floral', 'fruity', 'powdery', 'amber', 'tuberose', 'sweet', 'floral', 'animalic']",[],"Secret ObsessionbyCalvin Kleinis a Amber Floral fragrance for women.Secret Obsessionwas launched in 2008. Secret Obsession was created by Givaudan, Ann Gottlieb and Calice Becker. Top notes are Nutmeg, Plum, Mace and Rose; middle notes are Tuberose, Jasmine, Orchid, Ylang-Ylang and Orange Blossom; base notes are Sandalwood, Amber, Vanilla, Cashmere Wood, Cedar, Wormwood and Orris.",https://www.fragrantica.com/perfume/Calvin-Klein/Secret-Obsession-3592.html
Reveal Calvin Kleinfor women,for women,3.75,"4,328","['woody', 'powdery', 'musky', 'amber', 'salty', 'iris', 'fresh spicy', 'animalic', 'warm spicy', 'marine']","['Bruno Jovanovic', 'Jean-Marc Chaillan']","RevealbyCalvin Kleinis a Floral Woody Musk fragrance for women.Revealwas launched in 2014. Reveal was created by Jean-Marc Chaillan and Bruno Jovanovic. Top notes are Salt, Black Pepper, White Pepper and Pink Pepper; middle notes are Ambergris and Iris; base notes are Cashmeran, Sandalwood, Musk and Vetiver.",https://www.fragrantica.com/perfume/Calvin-Klein/Reveal-26372.html
