Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Tubéreuse Caronfor women,for women,3.80,15,"['white floral', 'tuberose', 'green', 'yellow floral', 'fruity', 'animalic', 'vanilla']",['Richard Fraysse'],TubéreusebyCaronis a Floral fragrance for women.Tubéreusewas launched in 2018. The nose behind this fragrance is Richard Fraysse. Top notes are Tuberose and Narcissus; middle notes are Peach and Jasmine; base note is Vanila.,https://www.fragrantica.com/perfume/Caron/Tubereuse-49070.html
Violette Précieuse Caronfor women,for women,3.90,49,"['powdery', 'violet', 'iris', 'white floral', 'woody', 'fresh', 'musky', 'fruity', 'floral', 'sweet']",['Ernest Daltroff'],Violette PrécieusebyCaronis a Floral fragrance for women.Violette Précieusewas launched in 2018. The nose behind this fragrance is Ernest Daltroff. Top notes are Iris and Violet; middle notes are Lily-of-the-Valley and Musk; base notes are Raspberry and Sandalwood.,https://www.fragrantica.com/perfume/Caron/Violette-Precieuse-49071.html
La Selection Aimez Moi Caronfor women,for women,4.09,197,"['powdery', 'green', 'floral', 'ozonic', 'anis', 'soft spicy', 'aromatic', 'iris', 'aquatic', 'fresh spicy']",['Dominique Ropion'],"La Selection Aimez MoibyCaronis a Amber Floral fragrance for women.La Selection Aimez Moiwas launched in 2013. The nose behind this fragrance is Dominique Ropion. Top notes are Violet Leaf, Star Anise, Mint, Cardamom and Bergamot; middle notes are Iris, Peach, Magnolia, Rose and Jasmine; base notes are Vanila, Musk, Amber, Sandalowood and Woodsy Notes.",https://www.fragrantica.com/perfume/Caron/La-Selection-Aimez-Moi-17795.html
La Selection Lady Caron Caronfor women,for women,4.06,66,"['white floral', 'tuberose', 'floral', 'fruity', 'mossy', 'sweet', 'woody', 'citrus', 'rose', 'animalic']",['Richard Fraysse'],"La Selection Lady CaronbyCaronis a Chypre Floral fragrance for women.La Selection Lady Caronwas launched in 2014. The nose behind this fragrance is Richard Fraysse. Top notes are Magnolia, Jasmine and Orange Blossom; middle notes are Tuberose, Peach, Rose and Raspberry; base notes are Oakmoss and Sandalwood.",https://www.fragrantica.com/perfume/Caron/La-Selection-Lady-Caron-26111.html
La Selection My Ylang Caronfor women,for women,3.71,146,"['white floral', 'yellow floral', 'floral', 'sweet', 'fruity', 'woody', 'citrus', 'vanilla', 'soft spicy', 'green']",['Richard Fraysse'],"La Selection My YlangbyCaronis a Floral fragrance for women.La Selection My Ylangwas launched in 2013. The nose behind this fragrance is Richard Fraysse. Top notes are Ylang-Ylang, Jasmine, White Flowers, Lily-of-the-Valley and Rose; middle notes are Black Currant Blossom and Mandarin Orange; base note is Vanilla.",https://www.fragrantica.com/perfume/Caron/La-Selection-My-Ylang-17793.html
La Selection Nocturnes Caronfor women,for women,3.84,108,"['white floral', 'woody', 'tuberose', 'citrus', 'yellow floral', 'musky', 'powdery', 'aromatic', 'sweet', 'rose']",['Gerard Lefort'],"La Selection NocturnesbyCaronis a Floral Woody Musk fragrance for women.La Selection Nocturneswas launched in 2013. The nose behind this fragrance is Gerard Lefort. Top notes are Neroli, Rose and Orange; middle notes are Tuberose, Ylang-Ylang and Jasmine; base notes are Sandalowood, Musk and Vetiver.",https://www.fragrantica.com/perfume/Caron/La-Selection-Nocturnes-17794.html
La Selection Parfum Sacre Caronfor women,for women,4.15,128,"['warm spicy', 'fresh spicy', 'amber', 'cinnamon', 'rose', 'musky', 'sweet', 'balsamic', 'aromatic', 'powdery']",[],La Selection Parfum SacrebyCaronis a Amber Spicy fragrance for women.La Selection Parfum Sacrewas launched in 2013. Top notes are Pepper and Cinnamon; middle note is Rose; base notes are Myrhh and Musk.,https://www.fragrantica.com/perfume/Caron/La-Selection-Parfum-Sacre-26112.html
La Selection Piu Bellodgia Caronfor women,for women,3.78,112,"['warm spicy', 'floral', 'white floral', 'rose', 'aromatic', 'woody', 'musky', 'powdery']",['Richard Fraysse'],"La Selection Piu BellodgiabyCaronis a Amber Floral fragrance for women.La Selection Piu Bellodgiawas launched in 2013. The nose behind this fragrance is Richard Fraysse. Top notes are Carnation, Rose, Lily-of-the-Valley and Jasmine; middle notes are Cloves and Cinnamon; base notes are Musk, Sandalowood and Cedar.",https://www.fragrantica.com/perfume/Caron/La-Selection-Piu-Bellodgia-17792.html
Champ Bleu du Ciel Caronfor women and men,for women and men,3.29,7,"['citrus', 'aromatic', 'musky', 'fresh spicy', 'powdery', 'woody', 'earthy']",[],"Champ Bleu du CielbyCaronis a Citrus Aromatic fragrance for women and men. This is a new fragrance.Champ Bleu du Cielwas launched in 2022. Top notes are Grapefruit, Bergamot, Lemon and Pink Pepper; middle notes are Iris and Lavender; base notes are Musk and Vetiver.",https://www.fragrantica.com/perfume/Caron/Champ-Bleu-du-Ciel-75947.html
Ivre De Liberté Caronfor women and men,for women and men,3.92,13,"['citrus', 'warm spicy', 'musky', 'aromatic', 'fresh', 'powdery', 'white floral']",['Jean Jacques'],"Ivre De LibertébyCaronis a Citrus Aromatic fragrance for women and men. This is a new fragrance.Ivre De Libertéwas launched in 2022. The nose behind this fragrance is Jean Jacques. Top notes are Ginger, Lemon and Bergamot; middle notes are Lemon Verbena, Orange Blossom and Lavender; base note is White Musk.",https://www.fragrantica.com/perfume/Caron/Ivre-De-Liberte-75948.html
L'Heure Vagabonde Caronfor women and men,for women and men,3.56,16,"['citrus', 'woody', 'sweet', 'aromatic', 'warm spicy', 'tobacco', 'earthy', 'honey', 'fresh spicy', 'green']",[],"L'Heure VagabondebyCaronis a Leather fragrance for women and men. This is a new fragrance.L'Heure Vagabondewas launched in 2022. Top notes are Lime, Bergamot and Ginger; middle note is Tobacco; base notes are Vetiver, Honey, Patchouli, Leather and Guaiac Wood.",https://www.fragrantica.com/perfume/Caron/L-Heure-Vagabonde-75950.html
L'Invisible qui Luit Caronfor women and men,for women and men,4.07,15,"['citrus', 'white floral', 'aromatic', 'fresh spicy', 'green', 'floral']",[],"L'Invisible qui LuitbyCaronis a Citrus Aromatic fragrance for women and men. This is a new fragrance.L'Invisible qui Luitwas launched in 2022. Top notes are Neroli, Bergamot, Lemon and Petitgrain; middle notes are Orange Blossom, Lavender, Jasmine, Violet and Rose; base note is Haitian Vetiver.",https://www.fragrantica.com/perfume/Caron/L-Invisible-qui-Luit-75946.html
L'Invitation au Voyage Caronfor women and men,for women and men,3.73,11,"['warm spicy', 'cinnamon', 'ozonic', 'aquatic', 'woody', 'citrus', 'amber', 'aromatic', 'green', 'fresh spicy']",['Jean Jacques'],"L'Invitation au VoyagebyCaronis a Aromatic Spicy fragrance for women and men. This is a new fragrance.L'Invitation au Voyagewas launched in 2022. The nose behind this fragrance is Jean Jacques. Top notes are Violet Leaf, Mandarin Orange, Bergamot and Cardamom; middle notes are Cinnamon, Orange Blossom and Geranium; base notes are Labdanum, Cedar and Guaiac Wood.",https://www.fragrantica.com/perfume/Caron/L-Invitation-au-Voyage-75949.html
Narcisse Blanc Caronfor women,for women,3.64,14,"['musky', 'powdery', 'white floral', 'woody', 'citrus', 'rose', 'amber', 'floral']",['Jean Jacques'],Narcisse BlancbyCaronis a Floral Woody Musk fragrance for women.Narcisse Blancwas launched in 2020. The nose behind this fragrance is Jean Jacques.,https://www.fragrantica.com/perfume/Caron/Narcisse-Blanc-64106.html
Rose Ebène Caronfor women and men,for women and men,3.48,21,"['leather', 'warm spicy', 'rose', 'animalic', 'coffee', 'smoky', 'patchouli']",['Jean Jacques'],Rose EbènebyCaronis a fragrance for women and men.Rose Ebènewas launched in 2019. The nose behind this fragrance is Jean Jacques. Top notes are Spicy Notes and Saffron; middle notes are Damask Rose and Coffee; base notes are Leather and Patchouli.,https://www.fragrantica.com/perfume/Caron/Rose-Ebene-58618.html
Rose Ivoire Caronfor women and men,for women and men,3.92,25,"['rose', 'musky', 'floral', 'powdery', 'fresh spicy', 'iris']",['Jean Jacques'],"Rose IvoirebyCaronis a fragrance for women and men.Rose Ivoirewas launched in 2019. The nose behind this fragrance is Jean Jacques. Top note is White Pepper; middle note is Damask Rose; base notes are White Musk, Iris and Ambrette (Musk Mallow).",https://www.fragrantica.com/perfume/Caron/Rose-Ivoire-58617.html
Santal Précieux Caronfor women,for women,4.07,15,"['aromatic', 'lactonic', 'woody', 'balsamic', 'conifer', 'rose', 'powdery', 'warm spicy', 'fresh spicy']",['Jean Jacques'],Santal PrécieuxbyCaronis a Floral Woody Musk fragrance for women.Santal Précieuxwas launched in 2020. The nose behind this fragrance is Jean Jacques.,https://www.fragrantica.com/perfume/Caron/Santal-Precieux-64108.html
Tabac Exquis Caronfor women,for women,4.62,16,"['sweet', 'honey', 'tobacco', 'warm spicy', 'vanilla', 'aromatic', 'chocolate', 'woody', 'balsamic', 'cacao']",['Jean Jacques'],Tabac ExquisbyCaronis a Floral Woody Musk fragrance for women.Tabac Exquiswas launched in 2020. The nose behind this fragrance is Jean Jacques.,https://www.fragrantica.com/perfume/Caron/Tabac-Exquis-64107.html
Tabac Noir Caronfor women and men,for women and men,3.75,28,"['honey', 'white floral', 'woody', 'patchouli', 'amber', 'animalic', 'leather', 'sweet', 'warm spicy', 'balsamic']",['Jean Jacques'],Tabac NoirbyCaronis a fragrance for women and men.Tabac Noirwas launched in 2019. The nose behind this fragrance is Jean Jacques.,https://www.fragrantica.com/perfume/Caron/Tabac-Noir-64207.html
Tubéreuse Merveilleuse Caronfor women and men,for women and men,3.75,28,"['tuberose', 'warm spicy', 'white floral', 'yellow floral', 'vanilla', 'sweet', 'amber', 'woody', 'animalic', 'balsamic']",['Jean Jacques'],Tubéreuse MerveilleusebyCaronis a fragrance for women and men.Tubéreuse Merveilleusewas launched in 2019. The nose behind this fragrance is Jean Jacques. Top notes are Ginger and Spices; middle notes are Tuberose and Ylang-Ylang; base notes are Vanilla and Resin.,https://www.fragrantica.com/perfume/Caron/Tubereuse-Merveilleuse-58615.html
Vétiver Infini Caronfor women and men,for women and men,3.60,10,"['woody', 'citrus', 'aromatic', 'earthy', 'smoky', 'iris', 'powdery', 'green', 'fresh spicy', 'ozonic']",['Jean Jacques'],Vétiver InfinibyCaronis a Woody Aromatic fragrance for women and men.Vétiver Infiniwas launched in 2020. The nose behind this fragrance is Jean Jacques.,https://www.fragrantica.com/perfume/Caron/Vetiver-Infini-64109.html
Impact Pour Un Homme Caronfor men,for men,4.12,146,"['lavender', 'vanilla', 'powdery', 'musky', 'amber', 'aromatic', 'fresh spicy', 'sweet']",['Richard Fraysse'],Impact Pour Un HommebyCaronis a Amber Fougere fragrance for men.Impact Pour Un Hommewas launched in 2005. The nose behind this fragrance is Richard Fraysse.,https://www.fragrantica.com/perfume/Caron/Impact-Pour-Un-Homme-7638.html
Pour Un Homme de Caron Caronfor men,for men,4.04,"2,632","['lavender', 'vanilla', 'aromatic', 'powdery', 'musky', 'fresh spicy', 'sweet', 'herbal']",['Ernest Daltroff'],"Pour Un Homme de CaronbyCaronis a Aromatic fragrance for men.Pour Un Homme de Caronwas launched in 1934. The nose behind this fragrance is Ernest Daltroff. Top notes are Lavender, Rosemary, Bergamot and Lemon; middle notes are Clary Sage, Coriander, Geranium, Cedar, Brazilian Rosewood, Heliotrope and Rose; base notes are Vanilla, Musk, Tonka Bean, Moss and Amber.",https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-3166.html
Pour Un Homme de Caron 2017 Caronfor men,for men,4.38,82,"['lavender', 'vanilla', 'powdery', 'musky', 'amber', 'aromatic', 'fresh spicy', 'sweet', 'animalic']",['Richard Fraysse'],Pour Un Homme de Caron 2017byCaronis a Aromatic Fougere fragrance for men.Pour Un Homme de Caron 2017was launched in 2017. The nose behind this fragrance is Richard Fraysse.,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-2017-44103.html
Pour Un Homme de Caron L'Eau Caronfor men,for men,4.01,88,"['aromatic', 'fresh spicy', 'citrus', 'lavender', 'woody', 'vanilla', 'amber', 'earthy', 'herbal', 'sweet']",['William Fraysse'],Pour Un Homme de Caron L'EaubyCaronis a Woody Aromatic fragrance for men.Pour Un Homme de Caron L'Eauwas launched in 2018. The nose behind this fragrance is William Fraysse. Top notes are Lime and Lavender; middle notes are Bourbon Geranium and Vanilla; base notes are Haitian Vetiver and Ambergris.,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-L-Eau-50180.html
Pour Un Homme de Caron Le Matin Caronfor men,for men,4.14,104,"['citrus', 'aromatic', 'fresh spicy', 'woody', 'warm spicy', 'mossy', 'lavender', 'earthy', 'herbal']",[],Pour Un Homme de Caron Le MatinbyCaronis a Aromatic Fougere fragrance for men. This is a new fragrance.Pour Un Homme de Caron Le Matinwas launched in 2022.,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-Le-Matin-73601.html
Pour Un Homme de Caron Le Soir Caronfor men,for men,4.26,168,"['woody', 'amber', 'vanilla', 'aromatic', 'lavender', 'iris', 'powdery', 'earthy', 'fresh spicy', 'smoky']",[],Pour Un Homme de Caron Le SoirbyCaronis a Amber Fougere fragrance for men. This is a new fragrance.Pour Un Homme de Caron Le Soirwas launched in 2022.,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-Le-Soir-73600.html
Pour Un Homme de Caron Parfum Caronfor men,for men,4.43,74,"['lavender', 'vanilla', 'amber', 'aromatic', 'fresh spicy', 'sweet', 'balsamic', 'powdery']",['Jean Jacques'],Pour Un Homme de Caron ParfumbyCaronis a Aromatic fragrance for men. This is a new fragrance.Pour Un Homme de Caron Parfumwas launched in 2024. The nose behind this fragrance is Jean Jacques.,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-Parfum-88080.html
Pour Un Homme de Caron Sport Caronfor men,for men,4.15,321,"['citrus', 'amber', 'fresh spicy', 'lavender', 'aromatic', 'warm spicy', 'fresh']",['William Fraysse'],"Pour Un Homme de Caron SportbyCaronis a Citrus Aromatic fragrance for men.Pour Un Homme de Caron Sportwas launched in 2015. The nose behind this fragrance is William Fraysse. Top notes are Citruses, Lavender, Lemon Verbena, Grapefruit and Italian Mandarin; middle notes are Ginger, Virginian Cedar and Nutmeg; base notes are Ambergris, Benzoin, White Musk and Tonka Bean.",https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-Sport-32678.html
Pour un Homme Millesime 2014 Caronfor men,for men,4.00,84,"['lavender', 'vanilla', 'amber', 'powdery', 'musky', 'aromatic', 'fresh spicy', 'sweet', 'herbal']",['Richard Fraysse'],Pour un Homme Millesime 2014byCaronis a Aromatic fragrance for men.Pour un Homme Millesime 2014was launched in 2014. The nose behind this fragrance is Richard Fraysse. Top note is Lavender; middle note is Vanilla; base notes are Amber and Musk.,https://www.fragrantica.com/perfume/Caron/Pour-un-Homme-Millesime-2014-30896.html
Poivre Impérial Caronfor women and men,for women and men,3.82,22,"['fresh spicy', 'warm spicy', 'floral', 'citrus', 'rose', 'herbal', 'woody']",[],Poivre ImpérialbyCaronis a Chypre Floral fragrance for women and men. This is a new fragrance.Poivre Impérialwas launched in 2022.,https://www.fragrantica.com/perfume/Caron/Poivre-Imperial-74087.html
Poivre Sacré Caronfor women and men,for women and men,4.12,59,"['fresh spicy', 'warm spicy', 'amber', 'woody', 'aromatic', 'balsamic']",[],Poivre SacrébyCaronis a Woody Spicy fragrance for women and men. This is a new fragrance.Poivre Sacréwas launched in 2022.,https://www.fragrantica.com/perfume/Caron/Poivre-Sacre-74086.html
Helix Carner Barcelonafor women and men,for women and men,3.76,21,"['aromatic', 'woody', 'citrus', 'white floral', 'powdery', 'musky', 'marine', 'fresh spicy', 'soft spicy', 'earthy']",['Jordi Fernández'],"HelixbyCarner Barcelonais a Floral Aquatic fragrance for women and men. This is a new fragrance.Helixwas launched in 2024. The nose behind this fragrance is Jordi Fernández. Top notes are Calabrian bergamot, Clary Sage and Peach; middle notes are Sea Notes, Orange Blossom and Lily-of-the-Valley; base notes are Virginian Cedar, Haitian Vetiver and Musk.",https://www.fragrantica.com/perfume/Carner-Barcelona/Helix-90867.html
Bestium Carner Barcelonafor women and men,for women and men,3.65,74,"['oud', 'amber', 'warm spicy', 'rose', 'floral', 'woody', 'balsamic', 'patchouli', 'citrus', 'fresh spicy']",[],"BestiumbyCarner Barcelonais a Amber Woody fragrance for women and men.Bestiumwas launched in 2020. Top notes are Turkish Rose, Bulgarian Rose, Saffron and Bergamot; middle notes are Indonesian Patchouli Leaf, Incense and Chinese Osmanthus; base notes are Agarwood (Oud), Spanish Labdanum and Incense.",https://www.fragrantica.com/perfume/Carner-Barcelona/Bestium-60965.html
Drakon Carner Barcelonafor women and men,for women and men,3.86,124,"['woody', 'fresh spicy', 'aromatic', 'leather']",[],"DrakonbyCarner Barcelonais a Amber Woody fragrance for women and men.Drakonwas launched in 2020. Top notes are Cypress, Betel Pepper and Black Pepper; middle notes are Cypriol Oil or Nagarmotha, Akigalawood and Orange Blossom; base notes are Balsam Fir, Leather and Sandalwood.",https://www.fragrantica.com/perfume/Carner-Barcelona/Drakon-60967.html
Felino Carner Barcelonafor women and men,for women and men,3.76,71,"['amber', 'animalic', 'leather', 'balsamic', 'warm spicy', 'aromatic', 'sweet', 'nutty', 'musky', 'woody']",[],"FelinobyCarner Barcelonais a Amber Floral fragrance for women and men.Felinowas launched in 2020. Top notes are Absinthe, Hazelnut and Bergamot; middle notes are Leather, Clove, Jasmine and Ylang-Ylang; base notes are Myrrh, Civet, Opoponax, Vanilla and Styrax.",https://www.fragrantica.com/perfume/Carner-Barcelona/Felino-60966.html
Black Calamus Carner Barcelonafor women and men,for women and men,4.04,341,"['amber', 'woody', 'oud', 'warm spicy', 'fresh spicy', 'balsamic', 'aromatic', 'smoky', 'musky']",[],"Black CalamusbyCarner Barcelonais a Aromatic Spicy fragrance for women and men.Black Calamuswas launched in 2016. Top notes are Calamus, Papyrus, Black Pepper and Coriander; middle notes are Labdanum, Spanish Labdanum, Turkish Rose and Osmanthus; base notes are Agarwood (Oud), Incense, Juniper and Mexican Vanilla.",https://www.fragrantica.com/perfume/Carner-Barcelona/Black-Calamus-41648.html
Rose & Dragon Carner Barcelonafor women and men,for women and men,3.85,323,"['rose', 'amber', 'leather', 'smoky', 'sweet', 'warm spicy', 'fruity', 'woody', 'floral', 'animalic']",[],"Rose & DragonbyCarner Barcelonais a Amber Floral fragrance for women and men.Rose & Dragonwas launched in 2016. Top notes are Wild Strawberry, Saffron, Cumin and Cinnamon; middle notes are Bulgarian Rose, Turkish Rose, Honey and Incense; base notes are Leather, Labdanum, Castoreum and Amber.",https://www.fragrantica.com/perfume/Carner-Barcelona/Rose-Dragon-41650.html
Sandor 70's Carner Barcelonafor women and men,for women and men,3.71,248,"['leather', 'woody', 'tobacco', 'balsamic', 'aromatic', 'amber', 'earthy', 'smoky', 'sweet', 'floral']",[],"Sandor 70'sbyCarner Barcelonais a Leather fragrance for women and men.Sandor 70'swas launched in 2016. Top notes are Suede, Chinese Osmanthus, Bulgarian Rose, Calabrian bergamot and Jasmine; middle notes are Tobacco, Clary Sage, Peru Balsam, Cedar and Mexican Vanilla; base notes are Leather, Oakmoss, Incense, Patchouli and Vetiver.",https://www.fragrantica.com/perfume/Carner-Barcelona/Sandor-70-s-41649.html
Volcano Carner Barcelonafor women and men,for women and men,4.10,233,"['amber', 'warm spicy', 'woody', 'rose', 'fresh spicy', 'oud', 'earthy', 'patchouli', 'balsamic', 'floral']",[],"VolcanobyCarner Barcelonais a fragrance for women and men.Volcanowas launched in 2018. Top notes are Bulgarian Rose, Ginger and Indonesian Nutmeg; middle notes are Indonesian Patchouli Leaf, Olibanum and Cypriol Oil or Nagarmotha; base notes are Agarwood (Oud), Siam Benzoin, Spanish Labdanum and Haitian Vetiver.",https://www.fragrantica.com/perfume/Carner-Barcelona/Volcano-51659.html
Ibiza Nights Carner Barcelonafor women and men,for women and men,3.66,328,"['floral', 'citrus', 'sweet', 'fruity', 'white floral', 'yellow floral', 'vanilla', 'aquatic', 'woody', 'soft spicy']",[],"Ibiza NightsbyCarner Barcelonais a Amber Floral fragrance for women and men.Ibiza Nightswas launched in 2020. Top notes are Italian Mandarin, Pear and Star Anise; middle notes are Magnolia, Jasmine Sambac and Ylang-Ylang; base notes are Vanilla, Benzoin and Patchouli.",https://www.fragrantica.com/perfume/Carner-Barcelona/Ibiza-Nights-59781.html
Lukomorie Carner Barcelonafor women and men,for women and men,3.52,326,"['citrus', 'fresh spicy', 'aromatic', 'musky', 'fruity', 'floral']",[],"LukomoriebyCarner Barcelonais a Citrus Aromatic fragrance for women and men.Lukomoriewas launched in 2020. Top notes are Lemongrass, Bergamot and Grapefruit; middle notes are Black Currant, Pink Pepper and Rose Water; base notes are Musk, Patchouli and Hibiscus Seed.",https://www.fragrantica.com/perfume/Carner-Barcelona/Lukomorie-59782.html
Marbella Carner Barcelonafor women and men,for women and men,3.88,363,"['floral', 'rose', 'fruity', 'fresh', 'green', 'fresh spicy', 'soft spicy', 'white floral', 'musky']",[],"MarbellabyCarner Barcelonais a Floral Fruity fragrance for women and men.Marbellawas launched in 2020. Top notes are Black Currant, Bulgarian Rose and Black Pepper; middle notes are Peony, Green Tea and Jasmine; base notes are Peach, Musk and Amber.",https://www.fragrantica.com/perfume/Carner-Barcelona/Marbella-59783.html
Besos Carner Barcelonafor women and men,for women and men,3.51,415,"['powdery', 'musky', 'iris', 'vanilla', 'amber', 'violet', 'earthy', 'warm spicy', 'white floral', 'fresh spicy']",['Shyamala Maisondieu'],"BesosbyCarner Barcelonais a Floral fragrance for women and men.Besoswas launched in 2017. The nose behind this fragrance is Shyamala Maisondieu. Top notes are Madagascar Pepper and Italian Mandarin; middle notes are Iris and Jasmine Sambac; base notes are Musk, Benzoin and Vanilla.",https://www.fragrantica.com/perfume/Carner-Barcelona/Besos-44281.html
Danzatoria Carner Barcelonafor women and men,for women and men,3.71,231,"['white floral', 'sweet', 'yellow floral', 'soft spicy', 'warm spicy', 'musky', 'fresh', 'citrus', 'vanilla']",[],"DanzatoriabyCarner Barcelonais a Amber Floral fragrance for women and men.Danzatoriawas launched in 2020. Top notes are Pink Pepper, Ylang-Ylang and Pimento; middle notes are Orange Blossom, Jasmine Sambac and Lily-of-the-Valley; base notes are Madagascar Vanilla, Musk and Patchouli.",https://www.fragrantica.com/perfume/Carner-Barcelona/Danzatoria-61621.html
Latin Lover Carner Barcelonafor women and men,for women and men,3.83,511,"['floral', 'white floral', 'yellow floral', 'citrus', 'powdery', 'musky', 'green', 'fresh', 'woody', 'amber']",['Jordi Fernández'],"Latin LoverbyCarner Barcelonais a Floral fragrance for women and men.Latin Loverwas launched in 2017. The nose behind this fragrance is Jórdi Fernandez. Top notes are Magnolia, Ylang-Ylang and Bergamot; middle notes are Jasmine Sambac, Lily-of-the-Valley, French Narcissus and Violet; base notes are White Musk, Benzoin and Indonesian Patchouli Leaf.",https://www.fragrantica.com/perfume/Carner-Barcelona/Latin-Lover-44282.html
Sweet William Carner Barcelonafor women and men,for women and men,3.55,315,"['warm spicy', 'yellow floral', 'woody', 'fresh spicy', 'amber', 'sweet', 'iris', 'balsamic', 'vanilla', 'powdery']",['Rodrigo Flores-Roux'],"Sweet WilliambyCarner Barcelonais a Floral fragrance for women and men.Sweet Williamwas launched in 2017. The nose behind this fragrance is Rodrigo Flores-Roux. Top notes are White Pepper, Cardamom, Chinese Cinnamon Wood and Galanga; middle notes are Ylang-Ylang, Tobacco Blossom, Rose Water and Fringed Pink; base notes are Tuscan Iris, Vanilla Absolute, Styrax and Ambrarome.",https://www.fragrantica.com/perfume/Carner-Barcelona/Sweet-William-44280.html
Bo-Bo Carner Barcelonafor women and men,for women and men,3.79,626,"['citrus', 'white floral', 'musky', 'aromatic', 'fruity', 'fresh spicy', 'green', 'woody', 'powdery', 'sweet']",[],"Bo-BobyCarner Barcelonais a Citrus fragrance for women and men.Bo-Bowas launched in 2019. Top notes are Bergamot, Mandarin Orange and Black Currant; middle notes are African Orange Flower, Lily-of-the-Valley and Indian Jasmine; base notes are Musk, Vetiver and White Amber.",https://www.fragrantica.com/perfume/Carner-Barcelona/Bo-Bo-54794.html
Fig Man Carner Barcelonafor women and men,for women and men,3.90,316,"['woody', 'aromatic', 'marine', 'fruity', 'citrus', 'sweet', 'warm spicy', 'powdery', 'salty', 'violet']",[],"Fig ManbyCarner Barcelonais a fragrance for women and men.Fig Manwas launched in 2019. Top notes are Fig, Bergamot and Cardamom; middle notes are Sea Notes, Fig Tree and Violet; base notes are Guaiac Wood, Tonka Bean and Indonesian Patchouli Leaf.",https://www.fragrantica.com/perfume/Carner-Barcelona/Fig-Man-54795.html
Rock Star Carner Barcelonafor women and men,for women and men,3.58,233,"['white floral', 'marine', 'salty', 'citrus', 'mineral', 'amber', 'animalic', 'musky', 'fresh', 'aquatic']",[],"Rock StarbyCarner Barcelonais a Aromatic Aquatic fragrance for women and men.Rock Starwas launched in 2021. Top notes are Sea Salt, Bergamot and Mandarin Orange; middle notes are Mineral notes, Lily-of-the-Valley, Seagrass, Jasmine and Orange Blossom; base notes are Ambergris, White Musk and Cedar.",https://www.fragrantica.com/perfume/Carner-Barcelona/Rock-Star-67372.html
Salado Carner Barcelonafor women and men,for women and men,3.71,303,"['citrus', 'ozonic', 'aquatic', 'green', 'white floral', 'salty', 'musky', 'woody', 'aromatic', 'fresh spicy']",[],"SaladobyCarner Barcelonais a Aromatic Aquatic fragrance for women and men.Saladowas launched in 2019. Top notes are Petitgrain Paraguay, Bergamot and Pink Pepper; middle notes are Cucumber and Orange Blossom; base notes are Salt, Musk and Woody Notes.",https://www.fragrantica.com/perfume/Carner-Barcelona/Salado-54793.html
Ambar Del Sur Carner Barcelonafor women and men,for women and men,4.10,392,"['amber', 'woody', 'vanilla', 'warm spicy', 'balsamic', 'powdery', 'sweet']",[],"Ambar Del SurbyCarner Barcelonais a Amber fragrance for women and men.Ambar Del Surwas launched in 2018. Top note is Bergamot; middle notes are Amber, Australian Sandalwood, Indonesian Patchouli Leaf and Water Jasmine; base notes are Myrrh, Spanish Labdanum, Madagascar Vanilla and Tonka Bean.",https://www.fragrantica.com/perfume/Carner-Barcelona/Ambar-Del-Sur-49362.html
Botafumeiro Carner Barcelonafor women and men,for women and men,4.13,524,"['amber', 'balsamic', 'fresh spicy', 'smoky', 'woody', 'musky', 'warm spicy', 'floral']",[],"BotafumeirobyCarner Barcelonais a Amber Woody fragrance for women and men.Botafumeirowas launched in 2018. Top notes are Indonesian Nutmeg, Pink Pepper and Bergamot; middle notes are Spanish Labdanum, Indonesian Patchouli Leaf, Freesia and Lily-of-the-Valley; base notes are Incense, Styrax and Musk.",https://www.fragrantica.com/perfume/Carner-Barcelona/Botafumeiro-49363.html
Megalium Carner Barcelonafor women and men,for women and men,3.96,421,"['warm spicy', 'amber', 'fresh spicy', 'cinnamon', 'balsamic']",[],"MegaliumbyCarner Barcelonais a Amber Floral fragrance for women and men.Megaliumwas launched in 2018. Top notes are Cinnamon, Cinnamon Leaf, Calamus and Mandarin Orange; middle notes are Nutmeg, Pimento, White Pepper and Bulgarian Rose; base notes are Myrrh, Olibanum, Opoponax and Styrax.",https://www.fragrantica.com/perfume/Carner-Barcelona/Megalium-49361.html
Revolución Carner Barcelonafor women and men,for women and men,3.99,121,"['leather', 'ozonic', 'warm spicy', 'animalic', 'woody', 'aromatic', 'smoky', 'metallic', 'aquatic', 'white floral']",[],"RevoluciónbyCarner Barcelonais a Leather fragrance for women and men. This is a new fragrance.Revoluciónwas launched in 2023. Top notes are Ozonic notes, Orange Blossom and Thyme; middle notes are Saffron, Violet Leaf and Mate; base notes are Leather, Texas Cedar and Olibanum.",https://www.fragrantica.com/perfume/Carner-Barcelona/Revolucion-80484.html
