Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url;;
"White Diamonds en Rouge Elizabeth Taylorfor women,for women,4.21,146,""['rose', 'sweet', 'fruity', 'patchouli', 'woody', 'soft spicy', 'white floral', 'earthy', 'vanilla', 'amber']"",[],""White Diamonds en RougebyElizabeth Tayloris a Amber Floral fragrance for women.White Diamonds en Rougewas launched in 2019. Top notes are Pink Pepper and Raspberry"; middle notes are Rose, Orange Blossom and Jasmine;" base notes are Patchouli, Vanilla, Amber and Vetiver."",https://www.fragrantica.com/perfume/Elizabeth-Taylor/White-Diamonds-en-Rouge-54414.html"
"White Diamonds Legacy Elizabeth Taylorfor women,for women,3.98,47,""['white floral', 'citrus', 'musky', 'powdery', 'animalic']"",[],""White Diamonds LegacybyElizabeth Tayloris a Floral fragrance for women.White Diamonds Legacywas launched in 2021. Top notes are Honeysuckle, Bergamot and Pink Pepper"; middle notes are Gardenia, Orange Blossom and Jasmine;" base notes are Musk, Amber and Sandalwood."",https://www.fragrantica.com/perfume/Elizabeth-Taylor/White-Diamonds-Legacy-66516.html"
"White Diamonds Lustre Elizabeth Taylorfor women,for women,3.99,152,""['white floral', 'citrus', 'fruity', 'sweet', 'woody', 'powdery', 'aromatic', 'yellow floral', 'green', 'iris']"",[],""White Diamonds LustrebyElizabeth Tayloris a Floral Fruity fragrance for women.White Diamonds Lustrewas launched in 2014. Top notes are Raspberry, Pear, Bergamot and Mandarin Orange"; middle notes are Narcissus, Orange Blossom, Jasmine and Orris Root;" base notes are Amber, Vetiver, Sandalwood and Musk."",https://www.fragrantica.com/perfume/Elizabeth-Taylor/White-Diamonds-Lustre-22623.html"
"White Diamonds Night Elizabeth Taylorfor women,for women,4.15,326,""['woody', 'fruity', 'powdery', 'citrus', 'amber', 'white floral', 'balsamic', 'sweet', 'patchouli', 'warm spicy']"",[],""White Diamonds NightbyElizabeth Tayloris a Floral Woody Musk fragrance for women.White Diamonds Nightwas launched in 2016. Top notes are Apricot, Mandarin Orange and Bergamot"; middle notes are Night Blooming Jasmine and Freesia;" base notes are Resins, Sandalwood, Patchouli and Musk."",https://www.fragrantica.com/perfume/Elizabeth-Taylor/White-Diamonds-Night-35574.html"
"White Diamonds Parfum Elizabeth Taylorfor women,for women,4.10,220,""['white floral', 'woody', 'yellow floral', 'warm spicy', 'citrus', 'aldehydic', 'powdery', 'fresh', 'tuberose', 'earthy']"",['Carlos Benaim'],""White Diamonds ParfumbyElizabeth Tayloris a Floral Aldehyde fragrance for women.White Diamonds Parfumwas launched in 1991. The nose behind this fragrance is Carlos Benaim. Top notes are Aldehydes, White Lily, Orange, Neroli and Bergamot"; middle notes are Ylang-Ylang, Narcissus, Tuberose, Jasmine, Orris Root, Cinnamon, Turkish Rose and Cloves;" base notes are Sandalwood, Amber, Oakmoss, Musk and Patchouli."",https://www.fragrantica.com/perfume/Elizabeth-Taylor/White-Diamonds-Parfum-35786.html"
"After Dark Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['warm spicy', 'amber', 'oud', 'rose', 'woody', 'powdery', 'floral']"",['Myra Shaikh'],After DarkbyElixirs Of Edenis a Woody Spicy fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/After-Dark-50568.html";;
"Blue Vetiver Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['woody', 'warm spicy', 'aromatic', 'earthy']"",['Myra Shaikh'],Blue VetiverbyElixirs Of Edenis a Woody Spicy fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Blue-Vetiver-50562.html";;
"Captain Black Elixirs Of Edenfor women and men,for women and men,4.04,26,""['tobacco', 'sweet', 'amber', 'honey', 'vanilla', 'woody', 'warm spicy', 'whiskey']"",['Myra Shaikh'],Captain BlackbyElixirs Of Edenis a Woody Spicy fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Captain-Black-50559.html";;
"Dark Musk Elixirs Of Edenfor women and men,for women and men,5.00,1,""['warm spicy', 'cinnamon', 'powdery', 'musky', 'woody']"",['Myra Shaikh'],Dark MuskbyElixirs Of Edenis a Woody Spicy fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Dark-Musk-50556.html";;
"Green Valley Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['citrus', 'woody', 'musky', 'fresh', 'fresh spicy', 'powdery', 'white floral']"",['Myra Shaikh'],Green ValleybyElixirs Of Edenis a fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Green-Valley-50567.html";;
"Kingdom Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['amber', 'fruity', 'woody', 'musky', 'sweet', 'fresh', 'balsamic', 'smoky', 'animalic', 'powdery']"",['Myra Shaikh'],KingdombyElixirs Of Edenis a fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Kingdom-50566.html";;
"Love In Red Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['woody', 'amber', 'warm spicy', 'white floral', 'metallic', 'leather']"",['Myra Shaikh'],Love In RedbyElixirs Of Edenis a Woody Spicy fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Love-In-Red-50557.html";;
"Ocean Breeze Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['citrus', 'marine', 'aquatic', 'amber', 'salty', 'sweet', 'ozonic', 'animalic', 'aromatic']"",['Myra Shaikh'],Ocean BreezebyElixirs Of Edenis a fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Ocean-Breeze-50565.html";;
"Pleasure Island Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['amber', 'musky', 'coconut', 'citrus', 'aldehydic', 'rum', 'sweet', 'animalic', 'fresh', 'powdery']"",['Myra Shaikh'],Pleasure IslandbyElixirs Of Edenis a Aromatic Aquatic fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Pleasure-Island-50560.html";;
"Rose Blush Elixirs Of Edenfor women,for women,N/A,N/A,""['powdery', 'amber', 'coffee', 'rose', 'vanilla', 'warm spicy', 'woody', 'balsamic']"",['Myra Shaikh'],Rose BlushbyElixirs Of Edenis a Floral fragrance for women. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Rose-Blush-50569.html";;
"Santal De Imperial Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['fresh spicy', 'powdery', 'amber', 'anis', 'soft spicy', 'woody', 'floral', 'animalic', 'warm spicy']"",['Myra Shaikh'],Santal De ImperialbyElixirs Of Edenis a Woody Spicy fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Santal-De-Imperial-50558.html";;
"Tobacco Absolute Elixirs Of Edenfor women and men,for women and men,N/A,N/A,""['amber', 'warm spicy', 'sweet', 'woody', 'tobacco', 'fruity', 'vanilla', 'aromatic']"",['Myra Shaikh'],Tobacco AbsolutebyElixirs Of Edenis a Amber Spicy fragrance for women and men. The nose behind this fragrance is Myra Shaikh.,https://www.fragrantica.com/perfume/Elixirs-Of-Eden/Tobacco-Absolute-50561.html";;
"Acqua Musc Elixir Signature Scentsfor women and men,for women and men,N/A,N/A,""['fruity', 'powdery', 'musky', 'fresh spicy', 'balsamic', 'warm spicy', 'floral', 'soft spicy', 'herbal', 'animalic']"",['Divya Swaraj'],""Acqua MuscbyElixir Signature Scentsis a Aromatic Aquatic fragrance for women and men. This is a new fragrance.Acqua Muscwas launched in 2022. The nose behind this fragrance is Divya Swaraj. Top notes are Bergamot and Mandarin Orange"; middle notes are Green Tea and Black Currant;" base notes are Galbanum, Musk, Sandalwood and Petitgrain."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Acqua-Musc-77407.html"
"Ambrosia Elixir Signature Scentsfor women and men,for women and men,N/A,N/A,""['fruity', 'woody', 'earthy', 'sweet', 'citrus', 'rose', 'mossy', 'white floral', 'vanilla', 'patchouli']"",['Divya Swaraj'],""AmbrosiabyElixir Signature Scentsis a Aromatic fragrance for women and men. This is a new fragrance.Ambrosiawas launched in 2022. The nose behind this fragrance is Divya Swaraj. Top notes are Bergamot, Black Currant, Pineapple and Apple"; middle notes are Birch, Patchouli, Rose and Moroccan Jasmine;" base notes are Musk, Oakmoss, Vanilla and Ambergris."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Ambrosia-77408.html"
"Blu Infini Elixir Signature Scentsfor women and men,for women and men,1.00,1,""['aromatic', 'woody', 'fresh spicy', 'earthy', 'citrus', 'powdery', 'warm spicy', 'floral', 'amber', 'white floral']"",['Divya Swaraj'],""Blu InfinibyElixir Signature Scentsis a Amber Spicy fragrance for women and men. This is a new fragrance.Blu Infiniwas launched in 2022. The nose behind this fragrance is Divya Swaraj. Top notes are Rosemary, Caraway, Fruity Notes, Basil, Bergamot and Lemon"; middle notes are Coriander, Carnation, Sandalwood, Patchouli, Orris Root, Jasmine and Rose;" base notes are Amber, Musk, Oakmoss and Vetiver."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Blu-Infini-77409.html"
"Deja Vu Elixir Signature Scentsfor women and men,for women and men,N/A,N/A,""['citrus', 'sweet', 'vanilla', 'powdery', 'amber', 'fruity', 'musky', 'fresh spicy']"",['Divya Swaraj'],""Deja VubyElixir Signature Scentsis a Amber fragrance for women and men. This is a new fragrance.Deja Vuwas launched in 2022. The nose behind this fragrance is Divya Swaraj. Top notes are Orange, Lemon and Bergamot"; middle note is Fruits;" base notes are Amber, Musk and Madagascar Vanilla."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Deja-Vu-77410.html"
"Elixir of Life Elixir Signature Scentsfor women and men,for women and men,N/A,N/A,""['oud', 'rose', 'sweet', 'warm spicy', 'lactonic', 'floral', 'nutty']"",['Divya Swaraj'],Elixir of LifebyElixir Signature Scentsis a Floral fragrance for women and men. This is a new fragrance.Elixir of Lifewas launched in 2022. The nose behind this fragrance is Divya Swaraj.,https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Elixir-of-Life-77411.html";;
"Hypnotic Elixir Signature Scentsfor women and men,for women and men,5.00,1,""['woody', 'amber', 'warm spicy', 'white floral', 'aromatic', 'fresh spicy', 'animalic', 'fresh', 'conifer']"",['Divya Swaraj'],HypnoticbyElixir Signature Scentsis a Floral Woody Musk fragrance for women and men. This is a new fragrance.Hypnoticwas launched in 2022. The nose behind this fragrance is Divya Swaraj. Top notes are Jasmine and Saffron"; middle notes are Amberwood and Ambergris; base notes are Fir Resin and Cedar.,https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Hypnotic-77412.html
"Legendary Oud Elixir Signature Scentsfor women and men,for women and men,5.00,1,""['patchouli', 'oud', 'lavender', 'warm spicy', 'woody', 'leather', 'musky', 'fresh spicy', 'earthy', 'aromatic']"",[],""Legendary OudbyElixir Signature Scentsis a fragrance for women and men. Top notes are Lavender and Spicy Notes"; middle notes are Patchouli and Oud;" base notes are Oud, Leather and Musk."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Legendary-Oud-91996.html"
"Marbella Elixir Signature Scentsfor women and men,for women and men,N/A,N/A,""['aromatic', 'fresh spicy', 'citrus', 'woody', 'warm spicy', 'green', 'vanilla', 'cinnamon', 'amber', 'lavender']"",['Divya Swaraj'],""MarbellabyElixir Signature Scentsis a Aromatic Fruity fragrance for women and men. This is a new fragrance.Marbellawas launched in 2022. The nose behind this fragrance is Divya Swaraj. Top notes are Bergamot, Pear, Mint, Lavender and Lemon"; middle notes are Cinnamon, Clary Sage and Cumin;" base notes are Black Vanilla Husk, Amber, Cedar and Patchouli."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Marbella-77413.html"
"Sang Noir Elixir Signature Scentsfor women and men,for women and men,N/A,N/A,""['musky', 'citrus', 'amber', 'rose', 'patchouli', 'oud', 'woody', 'balsamic', 'powdery', 'warm spicy']"",['Divya Swaraj'],""Sang NoirbyElixir Signature Scentsis a Floral Woody Musk fragrance for women and men. This is a new fragrance.Sang Noirwas launched in 2022. The nose behind this fragrance is Divya Swaraj. Top notes are Rose and French labdanum"; middle note is Mandarin Orange;" base notes are Musk, Patchouli and Agarwood (Oud)."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Sang-Noir-77414.html"
"Elude - Elixir Of The Cellar Elixir Signature Scentsfor women and men,for women and men,5.00,4,""['woody', 'cacao', 'iris', 'musky', 'wine', 'powdery', 'warm spicy', 'amber', 'balsamic', 'earthy']"",[],Elude - Elixir Of The CellarbyElixir Signature Scentsis a fragrance for women and men. This is a new fragrance.Elude - Elixir Of The Cellarwas launched in 2022. Top note is Red Wine"; middle note is Orris Root; base notes are Cashmere Wood and Cacao Pod.,https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Elude-Elixir-Of-The-Cellar-77710.html
"Impetus - Elixir Of The Ocean Elixir Signature Scentsfor women and men,for women and men,5.00,5,""['musky', 'amber', 'mineral', 'salty', 'woody', 'powdery', 'marine']"",[],""Impetus - Elixir Of The OceanbyElixir Signature Scentsis a Aromatic Aquatic fragrance for women and men. This is a new fragrance.Impetus - Elixir Of The Oceanwas launched in 2022. Top note is Mineral notes"; middle note is Ambroxan;" base notes are White Musk, Sea Salt and Woodsy Notes."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Impetus-Elixir-Of-The-Ocean-77715.html"
"Inversion - Elixir Of Kush Elixir Signature Scentsfor women and men,for women and men,4.00,4,""['aromatic', 'cannabis', 'smoky', 'woody', 'green', 'earthy', 'herbal', 'amber']"",[],Inversion - Elixir Of KushbyElixir Signature Scentsis a Woody Aromatic fragrance for women and men. This is a new fragrance.Inversion - Elixir Of Kushwas launched in 2022. Top note is cannabis"; middle note is Incense; base note is Vetiver.,https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Inversion-Elixir-Of-Kush-77714.html
"Lygo - Elixir Of The Diablo Elixir Signature Scentsfor women and men,for women and men,5.00,3,""['tobacco', 'leather', 'oud', 'warm spicy', 'sweet', 'animalic', 'metallic', 'woody']"",[],""Lygo - Elixir Of The DiablobyElixir Signature Scentsis a Leather fragrance for women and men. This is a new fragrance.Lygo - Elixir Of The Diablowas launched in 2022. Top note is Leather"; middle note is Saffron;" base notes are Tobacco, Agarwood (Oud) and Precious Woods."",https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Lygo-Elixir-Of-The-Diablo-77712.html"
"Radiatus - Elixir Of The Sun Elixir Signature Scentsfor women and men,for women and men,3.67,3,""['violet', 'powdery', 'floral', 'sweet']"",[],Radiatus - Elixir Of The SunbyElixir Signature Scentsis a Amber Vanilla fragrance for women and men. This is a new fragrance.Radiatus - Elixir Of The Sunwas launched in 2022. Top note is Gourmand Accord"; middle note is Violet; base note is Vanilla.,https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Radiatus-Elixir-Of-The-Sun-77713.html
"Xyst - Elixir Of Love Elixir Signature Scentsfor women and men,for women and men,5.00,1,""['sweet', 'fruity', 'floral', 'vanilla', 'yellow floral', 'amber', 'fresh', 'sour', 'aromatic']"",[],Xyst - Elixir Of LovebyElixir Signature Scentsis a fragrance for women and men. This is a new fragrance.Xyst - Elixir Of Lovewas launched in 2022. Top note is Red Berries"; middle notes are Floral Notes and Ylang-Ylang; base note is Tonka Bean.,https://www.fragrantica.com/perfume/Elixir-Signature-Scents/Xyst-Elixir-Of-Love-77711.html
"Al-Ghaliyah Bulgare Fleuri Et Animalique Elixir Attarfor women and men,for women and men,4.83,23,""['white floral', 'floral', 'amber', 'animalic', 'musky', 'powdery', 'fresh', 'green', 'woody', 'oud']"",[],Al-Ghaliyah Bulgare Fleuri Et AnimaliquebyElixir Attaris a fragrance for women and men.Al-Ghaliyah Bulgare Fleuri Et Animaliquewas launched in 2018.,https://www.fragrantica.com/perfume/Elixir-Attar/Al-Ghaliyah-Bulgare-Fleuri-Et-Animalique-50632.html";;
"Al-Ghaliyah Formulation 2016 Elixir Attarfor women and men,for women and men,5.00,2,""['warm spicy', 'amber', 'rose', 'woody', 'balsamic', 'animalic', 'honey', 'sweet', 'patchouli', 'powdery']"",[],""Al-Ghaliyah Formulation 2016byElixir Attaris a fragrance for women and men.Al-Ghaliyah Formulation 2016was launched in 2016. Top notes are Cloves, Cinnamon, Olibanum, Jasmine, Saffron, Cardamom and Cumin"; middle notes are Rose de Mai, Taif Rose, Patchouli, Tobacco, Neroli and Henna;" base notes are Ambergris, Honey, Beeswax, Sandalwood, Tolu Balsam, Peru Balsam, Civet, Balsam Fir, Natural Musk, Palisander Rosewood, Benzoin, Styrax and Labdanum."",https://www.fragrantica.com/perfume/Elixir-Attar/Al-Ghaliyah-Formulation-2016-50633.html"
"Babylon Ballad Elixir Attarfor women and men,for women and men,4.20,5,""['woody', 'aromatic', 'fresh spicy', 'amber', 'earthy', 'lavender', 'white floral', 'patchouli', 'mossy', 'citrus']"",[],Babylon BalladbyElixir Attaris a fragrance for women and men. This is a new fragrance.Babylon Balladwas launched in 2024.,https://www.fragrantica.com/perfume/Elixir-Attar/Babylon-Ballad-92269.html";;
"Cohiban Coffee Attar Elixir Attarfor women and men,for women and men,4.79,14,""['white floral', 'warm spicy', 'sweet', 'tobacco', 'chocolate', 'woody', 'coffee', 'fruity', 'powdery']"",[],""Cohiban Coffee AttarbyElixir Attaris a fragrance for women and men.Cohiban Coffee Attarwas launched in 2018. Top notes are Jasmine and Honeysuckle"; middle notes are Tobacco, Dark Chocolate, Coffee and Honey;" base notes are Sandalwood and Vanilla."",https://www.fragrantica.com/perfume/Elixir-Attar/Cohiban-Coffee-Attar-50636.html"
"Cohiban Coffee Oud Extreme Elixir Attarfor women and men,for women and men,4.50,16,""['oud', 'sweet', 'tobacco', 'chocolate', 'warm spicy', 'woody', 'cacao', 'honey', 'white floral', 'powdery']"",[],Cohiban Coffee Oud ExtremebyElixir Attaris a fragrance for women and men.Cohiban Coffee Oud Extremewas launched in 2020.,https://www.fragrantica.com/perfume/Elixir-Attar/Cohiban-Coffee-Oud-Extreme-64963.html";;
"Dark Matter Elixir Attarfor women and men,for women and men,4.54,13,""['woody', 'amber', 'warm spicy', 'musky', 'powdery', 'smoky', 'fresh spicy', 'leather', 'sweet', 'mossy']"",[],Dark MatterbyElixir Attaris a fragrance for women and men. This is a new fragrance.Dark Matterwas launched in 2023.,https://www.fragrantica.com/perfume/Elixir-Attar/Dark-Matter-89464.html";;
"Fougere Kosmos Del Emilia Elixir Attarfor women and men,for women and men,4.61,18,""['lavender', 'rose', 'floral', 'aromatic', 'mossy', 'sweet', 'fresh spicy', 'citrus', 'woody', 'earthy']"",[],""Fougere Kosmos Del EmiliabyElixir Attaris a Aromatic Fougere fragrance for women and men.Fougere Kosmos Del Emiliawas launched in 2018. Top note is Bergamot"; middle notes are Lavender, China Rose, Jasmine, Champaca, Ylang-Ylang, Rose de Mai and Turkish Rose;" base notes are Oakmoss, Tonka Bean, Civet, Patchouli and Butter."",https://www.fragrantica.com/perfume/Elixir-Attar/Fougere-Kosmos-Del-Emilia-50638.html"
"Ghaliya Rosarie Elixir Attarfor women and men,for women and men,4.66,32,""['rose', 'amber', 'powdery', 'warm spicy', 'musky', 'floral', 'animalic', 'woody', 'balsamic', 'metallic']"",[],Ghaliya RosariebyElixir Attaris a fragrance for women and men.,https://www.fragrantica.com/perfume/Elixir-Attar/Ghaliya-Rosarie-70696.html";;
"Halawiyyat Sharqiyya Attar Elixir Attarfor women and men,for women and men,4.25,8,""['vanilla', 'sweet', 'honey', 'lactonic', 'coconut', 'powdery', 'balsamic', 'iris', 'floral', 'aromatic']"",[],""Halawiyyat Sharqiyya AttarbyElixir Attaris a fragrance for women and men.Halawiyyat Sharqiyya Attarwas launched in 2018. Top notes are Mastic or Lentisque and Cinnamon"; middle notes are Honey, Coconut and Turkish Rose;" base notes are Vanilla, Butter, Orris Root and Ambrette (Musk Mallow)."",https://www.fragrantica.com/perfume/Elixir-Attar/Halawiyyat-Sharqiyya-Attar-50634.html"
"Huaxia Elixir Attarfor women and men,for women and men,4.53,17,""['white floral', 'oud', 'floral', 'fresh spicy', 'musky', 'citrus', 'fruity', 'fresh', 'powdery']"",[],HuaxiabyElixir Attaris a fragrance for women and men. This is a new fragrance.Huaxiawas launched in 2022.,https://www.fragrantica.com/perfume/Elixir-Attar/Huaxia-77156.html";;
"Iris Chypre Elixir Attarfor women and men,for women and men,4.61,31,""['amber', 'warm spicy', 'woody', 'iris', 'powdery', 'earthy', 'vanilla', 'balsamic', 'sweet', 'citrus']"",[],""Iris ChyprebyElixir Attaris a Chypre fragrance for women and men.Iris Chyprewas launched in 2018. Top notes are Cloves, Bergamot, Cinnamon and Ginger"; middle notes are Jasmine, Ylang-Ylang and Rose de Mai;" base notes are Orris Root, Iris, Labdanum, Oakmoss, Vanilla, Styrax, Ambergris, Tonka Bean, Patchouli, Benzoin and Cedar."",https://www.fragrantica.com/perfume/Elixir-Attar/Iris-Chypre-50645.html"
"Kalevala Elixir Attarfor women and men,for women and men,4.25,8,""['leather', 'woody', 'white floral', 'smoky', 'amber', 'animalic', 'fruity', 'aromatic', 'green', 'conifer']"",[],""KalevalabyElixir Attaris a fragrance for women and men.Kalevalawas launched in 2018. Top notes are Pine Tree, Wild Berries and Olibanum"; middle notes are Gardenia, Lily-of-the-Valley and Wild Rose;" base notes are Birch Tar, Cedar, Amber and Labdanum."",https://www.fragrantica.com/perfume/Elixir-Attar/Kalevala-50637.html"
"Malay Rose Elixir Attarfor women and men,for women and men,4.00,1,""['oud', 'rose', 'woody', 'fruity']"",[],Malay RosebyElixir Attaris a Floral fragrance for women and men.Malay Rosewas launched in 2019.,https://www.fragrantica.com/perfume/Elixir-Attar/Malay-Rose-76010.html";;
"Maqha Al-Sharq Attar Elixir Attarfor women and men,for women and men,4.50,8,""['warm spicy', 'sweet', 'coffee', 'cinnamon', 'coconut', 'tobacco', 'vanilla', 'floral', 'rose', 'lactonic']"",[],""Maqha Al-Sharq AttarbyElixir Attaris a fragrance for women and men.Maqha Al-Sharq Attarwas launched in 2018. Top notes are Coffee, Cinnamon and Mastic or Lentisque"; middle notes are Coconut, Tobacco, Turkish Rose and Honey;" base notes are Butter, Orris Root, Vanilla and Ambrette (Musk Mallow)."",https://www.fragrantica.com/perfume/Elixir-Attar/Maqha-Al-Sharq-Attar-50635.html"
"Melange Elixir Attarfor women and men,for women and men,4.25,24,""['floral', 'oud', 'musky', 'rose', 'warm spicy', 'powdery', 'amber', 'anis', 'sweet', 'soft spicy']"",[],""MelangebyElixir Attaris a fragrance for women and men.Melangewas launched in 2021. Top notes are Anise, Saffron and Cardamom"; middle notes are Taif Rose, Musk, Boronia and Floral Notes;" base notes are Agarwood (Oud), Musk, Vanilla, Ambergris and Myrrh."",https://www.fragrantica.com/perfume/Elixir-Attar/Melange-70677.html"
"Mythique Elixir Attarfor women and men,for women and men,4.42,26,""['warm spicy', 'sweet', 'tobacco', 'coffee', 'honey', 'woody', 'herbal', 'rum', 'powdery', 'floral']"",[],MythiquebyElixir Attaris a fragrance for women and men.Mythiquewas launched in 2018.,https://www.fragrantica.com/perfume/Elixir-Attar/Mythique-65867.html";;
"Royal Luban Elixir Attarfor women and men,for women and men,4.69,13,""['amber', 'fresh spicy', 'warm spicy', 'woody', 'aromatic']"",[],""Royal LubanbyElixir Attaris a fragrance for women and men.Royal Lubanwas launched in 2018. Top notes are Olibanum, Saffron and Gardenia"; middle notes are Labdanum and Gardenia;" base notes are Vetiver, Agarwood (Oud) and Patchouli."",https://www.fragrantica.com/perfume/Elixir-Attar/Royal-Luban-50643.html"
"Sacred Incense Al Bokhoor Al Muqaddas Attar Elixir Attarfor women and men,for women and men,5.00,6,""['amber', 'balsamic', 'warm spicy', 'camphor', 'fresh spicy']"",[],""Sacred Incense Al Bokhoor Al Muqaddas AttarbyElixir Attaris a fragrance for women and men.Sacred Incense Al Bokhoor Al Muqaddas Attarwas launched in 2018. Top notes are Olibanum and Camphor"; middle notes are Copal, Myrrh, Opoponax and Nard Himalayan (Jatamansi);" base notes are Styrax, Labdanum, Benzoin and Sandalwood."",https://www.fragrantica.com/perfume/Elixir-Attar/Sacred-Incense-Al-Bokhoor-Al-Muqaddas-Attar-50639.html"
"Spirit Of Arabia Elixir Attarfor women and men,for women and men,4.82,11,""['woody', 'amber', 'oud', 'leather', 'tobacco', 'smoky', 'powdery', 'rose', 'musky', 'warm spicy']"",[],""Spirit Of ArabiabyElixir Attaris a fragrance for women and men.Spirit Of Arabiawas launched in 2018. Top notes are Olibanum, Saffron and Orange Blossom"; middle notes are Taif Rose, Tobacco, Jasmine, Cedar, Beeswax and Guaiac Wood;" base notes are Agarwood (Oud), Birch, Vetiver, Musk, Ambergris, Labdanum, Amber and Orris Root."",https://www.fragrantica.com/perfume/Elixir-Attar/Spirit-Of-Arabia-50641.html"
"Spirit Of Japan Elixir Attarfor women and men,for women and men,4.50,14,""['warm spicy', 'woody', 'anis', 'musky', 'soft spicy', 'oud', 'amber', 'cinnamon', 'powdery', 'sweet']"",[],""Spirit Of JapanbyElixir Attaris a fragrance for women and men.Spirit Of Japanwas launched in 2018. Top notes are Anise, Cinnamon, Cloves, Gardenia, Turmeric and Fenugreek"; middle notes are Labdanum, Cypress, Heliotrope and Cumin;" base notes are Agarwood (Oud), Sandalwood, Patchouli, Benzoin, Musk, Cedar, Ambergris and Styrax."",https://www.fragrantica.com/perfume/Elixir-Attar/Spirit-Of-Japan-50642.html"
"Spirit Of Persia Elixir Attarfor women and men,for women and men,4.86,7,""['amber', 'warm spicy', 'balsamic', 'leather', 'smoky', 'sweet', 'woody']"",[],""Spirit Of PersiabyElixir Attaris a fragrance for women and men.Spirit Of Persiawas launched in 2018. Top notes are Saffron and Cinnamon"; middle notes are Incense, Olibanum and Cedar;" base notes are Opoponax, Myrrh, Birch Tar, Vanilla, Styrax and Labdanum."",https://www.fragrantica.com/perfume/Elixir-Attar/Spirit-Of-Persia-50644.html"
"Spirit Of The Hellenic Republic Elixir Attarfor women and men,for women and men,4.46,13,""['floral', 'citrus', 'aromatic', 'fruity', 'soft spicy', 'anis', 'mossy']"",[],""Spirit Of The Hellenic RepublicbyElixir Attaris a Chypre fragrance for women and men.Spirit Of The Hellenic Republicwas launched in 2018. Top notes are Tarragon, Mandarin Orange, Bergamot, Ginger and Coriander"; middle notes are Champaca, Osmanthus, Frangipani, Jasmine, Jasmine Sambac, Ylang-Ylang, Rose de Mai, Egyptian Rose and Turkish Rose;" base notes are Oakmoss, Mastic or Lentisque, Ambergris and Amber."",https://www.fragrantica.com/perfume/Elixir-Attar/Spirit-Of-The-Hellenic-Republic-50640.html"
"Symphonie De Vert Exquise Elixir Attarfor women and men,for women and men,4.50,4,""['floral', 'green', 'amber', 'white floral', 'powdery', 'woody', 'violet', 'aromatic', 'citrus', 'iris']"",[],""Symphonie De Vert ExquisebyElixir Attaris a Chypre fragrance for women and men.Symphonie De Vert Exquisewas launched in 2020. Top notes are Water Hyacinth, Lime, Galbanum, Violet and Incense"; middle notes are Iris, Lily-of-the-Valley, Tuberose, Blue Lotus, Geranium, Jasmine, Carnation and Ylang-Ylang;" base notes are Mitti Attar, Oakmoss, Styrax, Benzoin, Ambergris, Musk and Orris Root."",https://www.fragrantica.com/perfume/Elixir-Attar/Symphonie-De-Vert-Exquise-64962.html"
