Name,Gender,Rating Value,Rating Count,Main Accords,Perfumers,Description,url
Under Which Rivers Flow Fort & Manlefor women and men,for women and men,3.81,43,"['woody', 'amber', 'citrus', 'musky', 'powdery', 'animalic', 'white floral', 'warm spicy', 'fruity', 'sweet']",['Rasei Fort'],"Under Which Rivers FlowbyFort & Manleis a fragrance for women and men. This is a new fragrance.Under Which Rivers Flowwas launched in 2022. The nose behind this fragrance is Rasei Fort. Top notes are Red Apple, Apricot, Orange Blossom, Neroli, Green Mandarin, Bergamot and Petitgrain; middle notes are Rose, Benzoin, Ambergris, Sandalwood, Labdanum, Jasmine Sambac, Hot iron and Virginia Cedar; base notes are Civet, Oakmoss, Musk, Saffron, Castoreum, Vanilla, Agarwood (Oud), Vetiver, Tonka Bean and Patchouli.",https://www.fragrantica.com/perfume/Fort-Manle/Under-Which-Rivers-Flow-78328.html
V For Vetiver Fort & Manlefor women and men,for women and men,3.52,31,"['woody', 'warm spicy', 'smoky', 'aromatic', 'earthy', 'amber', 'rose', 'cacao', 'floral', 'leather']",['Rasei Fort'],V For VetiverbyFort & Manleis a Woody Spicy fragrance for women and men. This is a new fragrance.V For Vetiverwas launched in 2023. The nose behind this fragrance is Rasei Fort.,https://www.fragrantica.com/perfume/Fort-Manle/V-For-Vetiver-87951.html
Charlatan Fort & Manlefor women and men,for women and men,4,317,"['fruity', 'sweet', 'white floral', 'floral', 'earthy', 'rose', 'chocolate', 'amber', 'warm spicy', 'vanilla']",['Rasei Fort'],"CharlatanbyFort & Manleis a Floral Fruity Gourmand fragrance for women and men.Charlatanwas launched in 2016. The nose behind this fragrance is Rasei Fort. Top notes are Pear and Dark Chocolate; middle notes are Truffle, Moroccan Jasmine, Damask Rose and Vanilla; base notes are Amber, Madagascar Vanilla, Osmanthus and Australian Sandalwood.",https://www.fragrantica.com/perfume/Fort-Manle/Charlatan-44850.html
Confessions of a Garden Gnome Fort & Manlefor women and men,for women and men,4.04,203,"['white floral', 'green', 'citrus', 'soft spicy', 'ozonic', 'musky', 'amber', 'animalic', 'aquatic', 'fresh']",['Rasei Fort'],"Confessions of a Garden GnomebyFort & Manleis a Floral Woody Musk fragrance for women and men.Confessions of a Garden Gnomewas launched in 2016. The nose behind this fragrance is Rasei Fort. Top notes are Yuzu, Coriander, Pink Pepper and Sicilian Bergamot; middle notes are Lily-of-the-Valley, Lily, Violet Leaf, Rose and Mango; base notes are White Musk, Ambergris, Birch, Virginia Cedar and Amber.",https://www.fragrantica.com/perfume/Fort-Manle/Confessions-of-a-Garden-Gnome-44852.html
Impressions de Giverny Fort & Manlefor women and men,for women and men,4.04,158,"['floral', 'citrus', 'fruity', 'sweet', 'amber', 'green', 'white floral', 'fresh', 'animalic', 'musky']",['Rasei Fort'],"Impressions de GivernybyFort & Manleis a Floral fragrance for women and men.Impressions de Givernywas launched in 2017. The nose behind this fragrance is Rasei Fort. Top notes are Red Apple, Yuzu and Bergamot; middle notes are Magnolia, Tulip, Mango, Osmanthus, Fig Leaf, Ylang-Ylang, Tuberose, Neroli, Rose, Orange Blossom and Coriander; base notes are Ambergris, Musk and Benzoin.",https://www.fragrantica.com/perfume/Fort-Manle/Impressions-de-Giverny-48275.html
Maduro Fort & Manlefor women and men,for women and men,3.92,193,"['sweet', 'fruity', 'honey', 'tobacco', 'woody', 'amber', 'warm spicy', 'aromatic', 'vanilla', 'fresh']",['Rasei Fort'],"MadurobyFort & Manleis a Amber Woody fragrance for women and men.Madurowas launched in 2016. The nose behind this fragrance is Rasei Fort. Top notes are Pineapple, Red Apple, Cinnamon and Basil; middle notes are Honey, Beeswax, Damask Rose and Bourbon Vanilla; base notes are Tobacco, Vetiver, Benzoin, Patchouli, Amber and Atlas Cedar.",https://www.fragrantica.com/perfume/Fort-Manle/Maduro-44851.html
Mr. Bojnokopff's Purple Hat Fort & Manlefor women and men,for women and men,4.26,270,"['woody', 'oud', 'aromatic', 'lavender', 'chocolate', 'sweet', 'vanilla', 'fresh spicy', 'warm spicy', 'earthy']",['Rasei Fort'],"Mr. Bojnokopff's Purple HatbyFort & Manleis a Amber Woody fragrance for women and men.Mr. Bojnokopff's Purple Hatwas launched in 2015. The nose behind this fragrance is Rasei Fort. Top note is Lavender; middle notes are Dark Chocolate and Vanilla; base notes are Agarwood (Oud), Vetiver, Cedar and Guaiac Wood.",https://www.fragrantica.com/perfume/Fort-Manle/Mr-Bojnokopff-s-Purple-Hat-44849.html
Amber Absolutely Fort & Manlefor women and men,for women and men,4.29,295,"['amber', 'fruity', 'woody', 'musky', 'sweet', 'rose']",['Rasei Fort'],"Amber AbsolutelybyFort & Manleis a Amber fragrance for women and men.Amber Absolutelywas launched in 2016. The nose behind this fragrance is Rasei Fort. Top notes are Plum and Black Currant; middle note is Rose; base notes are Amber, Benzoin, Labdanum, Vetiver, Musk and Cedar.",https://www.fragrantica.com/perfume/Fort-Manle/Amber-Absolutely-44855.html
Fatih Sultan Mehmed Fort & Manlefor women and men,for women and men,4.37,309,"['amber', 'woody', 'powdery', 'animalic', 'rose', 'fruity', 'green', 'vanilla', 'floral', 'balsamic']",['Rasei Fort'],"Fatih Sultan MehmedbyFort & Manleis a Chypre Floral fragrance for women and men.Fatih Sultan Mehmedwas launched in 2016. The nose behind this fragrance is Rasei Fort. Top notes are Apple, Petitgrain and Bergamot; middle notes are Ambergris, Damask Rose, Tulip, Vanilla and Iris; base notes are Amber, Benzoin, Musk, Patchouli, Agarwood (Oud) and Virginia Cedar.",https://www.fragrantica.com/perfume/Fort-Manle/Fatih-Sultan-Mehmed-44853.html
Harem Rose Fort & Manlefor women and men,for women and men,4.07,228,"['rose', 'amber', 'woody', 'floral']",['Rasei Fort'],Harem RosebyFort & Manleis a Floral fragrance for women and men.Harem Rosewas launched in 2017. The nose behind this fragrance is Rasei Fort.,https://www.fragrantica.com/perfume/Fort-Manle/Harem-Rose-44854.html
Süleyman Le Magnifique Fort & Manlefor women and men,for women and men,4.04,181,"['amber', 'warm spicy', 'woody', 'cinnamon', 'green', 'balsamic', 'animalic', 'powdery', 'aromatic', 'fruity']",['Rasei Fort'],Süleyman Le MagnifiquebyFort & Manleis a Chypre fragrance for women and men.Süleyman Le Magnifiquewas launched in 2017. The nose behind this fragrance is Rasei Fort.,https://www.fragrantica.com/perfume/Fort-Manle/Sueleyman-Le-Magnifique-48274.html
4 Me 2 For Or Tofor women and men,for women and men,4,7,"['vanilla', 'citrus', 'amber', 'powdery', 'white floral', 'sweet', 'fruity', 'animalic']",['Oleg Razygrin'],4 Me 2byFor Or Tois a Citrus Gourmand fragrance for women and men.4 Me 2was launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/4-Me-2-54591.html
Abstract Object For Or Tofor women and men,for women and men,4,4,"['green', 'aromatic', 'woody', 'amber', 'cannabis', 'earthy', 'musky']",['Oleg Razygrin'],Abstract ObjectbyFor Or Tois a Aromatic Green fragrance for women and men.Abstract Objectwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Abstract-Object-54600.html
Antique Boutique For Or Tofor women and men,for women and men,4.67,3,"['woody', 'amber', 'green', 'white floral', 'fresh', 'powdery', 'animalic', 'warm spicy', 'lactonic']",['Oleg Razygrin'],Antique BoutiquebyFor Or Tois a Woody Floral Musk fragrance for women and men.Antique Boutiquewas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Antique-Boutique-65129.html
"Bla, Bla, Bla For Or Tofor women and men",for women and men,4.67,3,"['chocolate', 'sweet', 'warm spicy', 'vanilla', 'tobacco', 'woody', 'powdery', 'cacao', 'patchouli', 'musky']",['Oleg Razygrin'],"Bla, Bla, BlabyFor Or Tois a Amber Spicy fragrance for women and men.Bla, Bla, Blawas launched in 2017. The nose behind this fragrance is Oleg Razygrin.",https://www.fragrantica.com/perfume/For-Or-To/Bla-Bla-Bla-54594.html
Black Nut For Or Tofor women and men,for women and men,3,2,"['woody', 'earthy', 'amber', 'aromatic', 'warm spicy', 'nutty', 'animalic', 'sweet']",['Oleg Razygrin'],Black NutbyFor Or Tois a Woody Spicy fragrance for women and men.Black Nutwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Black-Nut-54590.html
Blood of rose For Or Tofor women and men,for women and men,4,1,"['fruity', 'sweet', 'amber', 'rose']",['Oleg Razygrin'],Blood of rosebyFor Or Tois a Floral fragrance for women and men.Blood of rosewas launched in 2021. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Blood-of-rose-66378.html
Boiling Point For Or Tofor women and men,for women and men,3.75,4,"['amber', 'woody', 'sweet', 'fruity', 'tobacco', 'warm spicy', 'balsamic', 'smoky']",['Oleg Razygrin'],Boiling PointbyFor Or Tois a Amber fragrance for women and men.Boiling Pointwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Boiling-Point-54596.html
Cold Fire For Or Tofor women and men,for women and men,4.5,2,"['amber', 'aquatic', 'citrus', 'fresh', 'woody', 'aromatic', 'conifer', 'green', 'animalic', 'balsamic']",['Oleg Razygrin'],Cold FirebyFor Or Tois a fragrance for women and men.Cold Firewas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Cold-Fire-65130.html
Crypt For Or Tofor women and men,for women and men,4,1,"['amber', 'sweet', 'warm spicy', 'woody', 'honey', 'fruity', 'smoky', 'caramel', 'balsamic', 'powdery']",['Oleg Razygrin'],CryptbyFor Or Tois a Amber Woody fragrance for women and men.Cryptwas launched in 2021. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Crypt-66380.html
Dandelion Wine For Or Tofor women and men,for women and men,4.12,33,"['sweet', 'yellow floral', 'green', 'honey', 'floral', 'powdery', 'bitter']",['Oleg Razygrin'],Dandelion WinebyFor Or Tois a Floral fragrance for women and men.Dandelion Winewas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Dandelion-Wine-55829.html
Deep For Or Tofor women and men,for women and men,4.5,2,"['woody', 'vanilla', 'powdery', 'patchouli', 'earthy', 'warm spicy', 'balsamic', 'musky', 'amber', 'mossy']",['Oleg Razygrin'],DeepbyFor Or Tois a Woody Chypre fragrance for women and men.Deepwas launched in 2017. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Deep-54588.html
Evil apple For Or Tofor women and men,for women and men,4,7,"['fruity', 'aromatic', 'green', 'cannabis', 'woody', 'fresh', 'fresh spicy', 'herbal']",['Oleg Razygrin'],Evil applebyFor Or Tois a Aromatic Fruity fragrance for women and men.Evil applewas launched in 2021. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Evil-apple-66379.html
Fake Shop For Or Tofor women and men,for women and men,3.82,11,"['aromatic', 'green', 'fruity', 'citrus', 'fresh spicy', 'soft spicy', 'woody']",['Oleg Razygrin'],Fake ShopbyFor Or Tois a Amber Fougere fragrance for women and men.Fake Shopwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Fake-Shop-54578.html
Fake To Fake For Or Tofor women and men,for women and men,4.25,8,"['green', 'fruity', 'herbal', 'floral', 'aromatic', 'soft spicy', 'fresh spicy', 'woody', 'earthy']",['Oleg Razygrin'],Fake To FakebyFor Or Tois a Aromatic Green fragrance for women and men.Fake To Fakewas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Fake-To-Fake-56400.html
Fugu For Or Tofor women and men,for women and men,4.33,9,"['green', 'aromatic', 'aquatic', 'cannabis', 'amber', 'white floral', 'leather', 'animalic', 'fresh spicy', 'fresh']",['Oleg Razygrin'],FugubyFor Or Tois a Aromatic Aquatic fragrance for women and men.Fuguwas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Fugu-58699.html
Full Of You For Or Tofor women and men,for women and men,4.5,4,"['warm spicy', 'amber', 'woody', 'chocolate', 'cinnamon', 'floral', 'patchouli', 'powdery', 'tropical', 'sweet']",['Oleg Razygrin'],Full Of YoubyFor Or Tois a Amber Floral fragrance for women and men.Full Of Youwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Full-Of-You-54595.html
Hippi For Or Tofor women and men,for women and men,4,1,"['white floral', 'citrus', 'woody', 'yellow floral', 'sweet', 'floral', 'green']",['Oleg Razygrin'],HippibyFor Or Tois a Floral Woody Musk fragrance for women and men.Hippiwas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Hippi-65131.html
Holi For Or Tofor women and men,for women and men,2,1,"['citrus', 'amber', 'white floral', 'animalic', 'nutty', 'sweet', 'balsamic', 'fresh spicy', 'warm spicy']",['Oleg Razygrin'],HolibyFor Or Tois a Citrus fragrance for women and men.Holiwas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Holi-62933.html
Hug Me For Or Tofor women and men,for women and men,3.33,3,"['soft spicy', 'amber', 'leather', 'floral', 'fruity', 'animalic', 'lactonic', 'musky', 'smoky', 'sweet']",['Oleg Razygrin'],Hug MebyFor Or Tois a Amber Floral fragrance for women and men.Hug Mewas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Hug-Me-54601.html
Intellect For Or Tofor women and men,for women and men,4.69,13,"['woody', 'amber', 'powdery', 'fresh spicy', 'warm spicy', 'balsamic']",['Oleg Razygrin'],IntellectbyFor Or Tois a Woody Aromatic fragrance for women and men.Intellectwas launched in 2017. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Intellect-54580.html
Jelly Bear For Or Tofor women and men,for women and men,4,3,"['white floral', 'caramel', 'amber', 'sweet']",['Oleg Razygrin'],Jelly BearbyFor Or Tois a Floral Woody Musk fragrance for women and men.Jelly Bearwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Jelly-Bear-54585.html
Kusturica For Or Tofor women and men,for women and men,4,1,"['white floral', 'green', 'citrus', 'fresh', 'sweet', 'amber', 'floral', 'musky', 'fruity', 'animalic']",['Oleg Razygrin'],KusturicabyFor Or Tois a Citrus Aromatic fragrance for women and men.Kusturicawas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Kusturica-54584.html
Lord Of Serpents For Or Tofor women and men,for women and men,4.33,3,"['warm spicy', 'woody', 'patchouli', 'earthy', 'sweet', 'aromatic', 'oud', 'tobacco', 'fresh spicy', 'vanilla']",['Oleg Razygrin'],Lord Of SerpentsbyFor Or Tois a Amber Vanilla fragrance for women and men.Lord Of Serpentswas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Lord-Of-Serpents-54592.html
Mary Go Out For Or Tofor women and men,for women and men,5,1,"['woody', 'warm spicy', 'powdery', 'amber', 'fresh spicy', 'musky', 'vanilla', 'white floral', 'animalic']",['Oleg Razygrin'],Mary Go OutbyFor Or Tois a Amber Floral fragrance for women and men.Mary Go Outwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Mary-Go-Out-54589.html
Master And Servant For Or Tofor women and men,for women and men,4.33,3,"['woody', 'amber', 'balsamic', 'floral', 'powdery', 'musky', 'mossy']",['Oleg Razygrin'],Master And ServantbyFor Or Tois a Amber Floral fragrance for women and men.Master And Servantwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Master-And-Servant-54597.html
Naked Tango For Or Tofor women and men,for women and men,3.17,6,"['musky', 'animalic', 'vanilla', 'white floral', 'sweet', 'powdery', 'patchouli', 'warm spicy', 'earthy', 'chocolate']",['Oleg Razygrin'],Naked TangobyFor Or Tois a Floral Woody Musk fragrance for women and men.Naked Tangowas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Naked-Tango-54582.html
Never Ever For Or Tofor women and men,for women and men,4,3,"['amber', 'caramel', 'oud', 'tuberose', 'white floral', 'animalic', 'sweet', 'fresh spicy', 'green']",['Oleg Razygrin'],Never EverbyFor Or Tois a Amber Vanilla fragrance for women and men.Never Everwas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Never-Ever-65132.html
Not My Sin For Or Tofor women and men,for women and men,4.33,3,"['amber', 'warm spicy', 'aromatic', 'woody', 'metallic', 'leather', 'herbal', 'tobacco', 'fresh spicy', 'earthy']",['Oleg Razygrin'],Not My SinbyFor Or Tois a Amber Woody fragrance for women and men.Not My Sinwas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Not-My-Sin-65133.html
"Oh, My God! For Or Tofor women and men",for women and men,4.2,5,"['floral', 'fresh', 'citrus', 'rose', 'white floral', 'woody', 'fruity', 'aquatic']",['Oleg Razygrin'],"Oh, My God!byFor Or Tois a Floral Woody Musk fragrance for women and men.Oh, My God!was launched in 2017. The nose behind this fragrance is Oleg Razygrin.",https://www.fragrantica.com/perfume/For-Or-To/Oh-My-God-54583.html
Om For Or Tofor women and men,for women and men,4.38,8,"['aromatic', 'fresh spicy', 'nutty']",['Oleg Razygrin'],OmbyFor Or Tois a Amber Spicy fragrance for women and men.Omwas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Om-65134.html
Pegasus For Or Tofor women and men,for women and men,4,1,"['woody', 'aquatic', 'fresh', 'green', 'aromatic', 'earthy', 'citrus', 'mossy', 'amber', 'fresh spicy']",['Oleg Razygrin'],PegasusbyFor Or Tois a Aromatic Aquatic fragrance for women and men.Pegasuswas launched in 2021. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Pegasus-66381.html
Psycho For Or Tofor women and men,for women and men,4,2,"['musky', 'powdery', 'woody', 'warm spicy', 'amber', 'honey', 'fresh spicy', 'sweet', 'animalic', 'aromatic']",['Oleg Razygrin'],PsychobyFor Or Tois a Amber Spicy fragrance for women and men.Psychowas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Psycho-56899.html
Samike For Or Tofor women and men,for women and men,4,1,"['amber', 'warm spicy', 'sweet', 'powdery', 'earthy', 'tobacco', 'fresh spicy', 'woody', 'balsamic', 'oud']",['Oleg Razygrin'],SamikebyFor Or Tois a Amber Floral fragrance for women and men.Samikewas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Samike-65135.html
Sarcasm For Or Tofor women and men,for women and men,3.88,8,"['sweet', 'caramel', 'tobacco', 'fruity', 'floral', 'warm spicy', 'balsamic', 'woody', 'vanilla', 'amber']",['Oleg Razygrin'],SarcasmbyFor Or Tois a Amber fragrance for women and men.Sarcasmwas launched in 2017. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Sarcasm-54581.html
Sasha Coffee Cigarette For Or Tofor women and men,for women and men,4.5,20,"['coffee', 'caramel', 'sweet', 'tobacco', 'vanilla', 'warm spicy', 'amber', 'woody', 'powdery']",['Oleg Razygrin'],Sasha Coffee CigarettebyFor Or Tois a Amber Spicy fragrance for women and men.Sasha Coffee Cigarettewas launched in 2017. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Sasha-Coffee-Cigarette-54577.html
Secret For Or Tofor women and men,for women and men,N/A,N/A,"['warm spicy', 'woody', 'aromatic', 'rose', 'musky', 'amber', 'powdery', 'earthy', 'metallic', 'leather']",['Oleg Razygrin'],SecretbyFor Or Tois a Woody fragrance for women and men.Secretwas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Secret-65136.html
Serious Intentions For Or Tofor women and men,for women and men,N/A,N/A,"['white floral', 'musky', 'tuberose', 'woody', 'animalic', 'powdery']",['Oleg Razygrin'],Serious IntentionsbyFor Or Tois a Floral Woody Musk fragrance for women and men.Serious Intentionswas launched in 2016. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Serious-Intentions-54602.html
Shambala For Or Tofor women and men,for women and men,5,1,"['amber', 'woody', 'floral', 'honey', 'balsamic', 'warm spicy', 'smoky']",['Oleg Razygrin'],ShambalabyFor Or Tois a Amber Woody fragrance for women and men.Shambalawas launched in 2019. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Shambala-65137.html
Shout Or Mute For Or Tofor women and men,for women and men,4.43,7,"['sweet', 'fruity', 'honey', 'caramel', 'musky', 'powdery', 'floral', 'vanilla', 'leather', 'woody']",['Oleg Razygrin'],Shout Or MutebyFor Or Tois a Floral Fruity Gourmand fragrance for women and men.Shout Or Mutewas launched in 2017. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Shout-Or-Mute-54587.html
Soleil Sacre For Or Tofor women and men,for women and men,4.67,3,"['amber', 'woody', 'warm spicy', 'powdery', 'balsamic']",['Oleg Razygrin'],Soleil SacrebyFor Or Tois a Amber Vanilla fragrance for women and men.Soleil Sacrewas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Soleil-Sacre-65138.html
Splinter Zone For Or Tofor women and men,for women and men,4.17,6,"['vanilla', 'green', 'aromatic', 'powdery', 'sweet']",['Oleg Razygrin'],Splinter ZonebyFor Or Tois a Amber Vanilla fragrance for women and men.Splinter Zonewas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Splinter-Zone-54593.html
Spy spices For Or Tofor women and men,for women and men,N/A,N/A,"['warm spicy', 'woody', 'aromatic', 'fresh spicy', 'amber']",['Oleg Razygrin'],Spy spicesbyFor Or Tois a Amber Woody fragrance for women and men.Spy spiceswas launched in 2021. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Spy-spices-66377.html
Ultimatum For Or Tofor women and men,for women and men,4.57,7,"['amber', 'smoky', 'balsamic', 'warm spicy', 'woody']",['Oleg Razygrin'],UltimatumbyFor Or Tois a Amber Woody fragrance for women and men.Ultimatumwas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Ultimatum-54579.html
Unique For Or Tofor women and men,for women and men,2.75,4,"['leather', 'animalic', 'amber', 'oud', 'rose', 'tuberose', 'smoky', 'white floral', 'warm spicy']",['Oleg Razygrin'],UniquebyFor Or Tois a Amber Woody fragrance for women and men.Uniquewas launched in 2016. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Unique-54598.html
Vice For Or Tofor women and men,for women and men,N/A,N/A,"['powdery', 'white floral', 'musky', 'tuberose', 'vanilla', 'animalic', 'almond', 'lactonic']",['Oleg Razygrin'],VicebyFor Or Tois a Floral Woody Musk fragrance for women and men.Vicewas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Vice-54603.html
Victim Of Love For Or Tofor women and men,for women and men,N/A,N/A,"['amber', 'citrus', 'tuberose', 'white floral', 'warm spicy', 'vanilla', 'animalic', 'green']",['Oleg Razygrin'],Victim Of LovebyFor Or Tois a Floral fragrance for women and men.Victim Of Lovewas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Victim-Of-Love-62934.html
Where I Am Not For Or Tofor women and men,for women and men,3,2,"['woody', 'earthy', 'green', 'aromatic', 'amber', 'aquatic', 'floral', 'mossy', 'patchouli']",['Oleg Razygrin'],Where I Am NotbyFor Or Tois a Aromatic Green fragrance for women and men.Where I Am Notwas launched in 2020. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Where-I-Am-Not-65139.html
Zombies In The City For Or Tofor women and men,for women and men,N/A,N/A,"['amber', 'woody', 'balsamic', 'powdery', 'musky', 'warm spicy', 'patchouli', 'oud', 'leather', 'floral']",['Oleg Razygrin'],Zombies In The CitybyFor Or Tois a Amber fragrance for women and men.Zombies In The Citywas launched in 2018. The nose behind this fragrance is Oleg Razygrin.,https://www.fragrantica.com/perfume/For-Or-To/Zombies-In-The-City-54599.html
Amalfi Costantinopoli Floridia Parfumfor women and men,for women and men,N/A,N/A,"['aromatic', 'white floral', 'woody', 'fresh spicy', 'green', 'rose', 'earthy', 'herbal', 'fresh', 'citrus']",['Giovanni Festa'],"Amalfi CostantinopolibyFloridia Parfumis a Woody Floral Musk fragrance for women and men. This is a new fragrance.Amalfi Costantinopoliwas launched in 2024. The nose behind this fragrance is Giovanni Festa. Top notes are Lily of the Valley, Honeysuckle, Bergamot, Geranium, Rose and Hay; middle notes are Eucalyptus, Coriander, Gardenia and Jasmine; base notes are Oakmoss, Vetiver, Cypress and Fir.",https://www.fragrantica.com/perfume/Floridia-Parfum/Amalfi-Costantinopoli-94673.html
Ex Manifattura Tabacchi Floridia Parfumfor women and men,for women and men,5,2,"['woody', 'powdery', 'fresh spicy', 'herbal', 'lavender', 'tobacco', 'vanilla', 'violet', 'sweet', 'earthy']",['Giovanni Festa'],"Ex Manifattura TabacchibyFloridia Parfumis a Woody Aromatic fragrance for women and men. This is a new fragrance.Ex Manifattura Tabacchiwas launched in 2024. The nose behind this fragrance is Giovanni Festa. Top notes are Tobacco, Violet and Myrtle; middle notes are Lavender, Vanilla and Vetiver; base notes are Norlimbanol™ and Guaiac Wood.",https://www.fragrantica.com/perfume/Floridia-Parfum/Ex-Manifattura-Tabacchi-94674.html
Faccia Gialla Floridia Parfumfor women and men,for women and men,5,1,"['woody', 'warm spicy', 'musky', 'citrus', 'aromatic', 'fruity', 'powdery', 'fresh spicy', 'white floral', 'amber']",['Giovanni Festa'],"Faccia GiallabyFloridia Parfumis a Woody Spicy fragrance for women and men. This is a new fragrance.Faccia Giallawas launched in 2024. The nose behind this fragrance is Giovanni Festa. Top notes are Sicilian Mandarin, Orange Blossom and Geranium; middle notes are Blackcurrant, Sandalwood, Patchouli, Saffron and Cedar; base notes are Ambroxan and Musk.",https://www.fragrantica.com/perfume/Floridia-Parfum/Faccia-Gialla-94675.html
Golfo Mistico Floridia Parfumfor women and men,for women and men,5,1,"['musky', 'marine', 'aromatic', 'powdery', 'salty']",['Giovanni Festa'],"Golfo MisticobyFloridia Parfumis a Aromatic Aquatic fragrance for women and men. This is a new fragrance.Golfo Misticowas launched in 2024. The nose behind this fragrance is Giovanni Festa. Top note is Sea Notes; middle notes are Watermelon and Ozonic notes; base notes are Musk, Papyrus, Amber and Algae.",https://www.fragrantica.com/perfume/Floridia-Parfum/Golfo-Mistico-94676.html
La Suprema Floridia Parfumfor women and men,for women and men,N/A,N/A,"['powdery', 'woody', 'citrus', 'white floral', 'rose', 'musky', 'iris', 'floral', 'fresh spicy', 'aromatic']",['Giovanni Festa'],"La SupremabyFloridia Parfumis a Woody Chypre fragrance for women and men. This is a new fragrance.La Supremawas launched in 2024. The nose behind this fragrance is Giovanni Festa. Top notes are Bergamot, Jasmine and Rose; middle note is Orris; base notes are Sandalwood and Musk.",https://www.fragrantica.com/perfume/Floridia-Parfum/La-Suprema-94677.html
